predictor,channel,condition,estimate,se,z,p,n_obs,n_subj,aic,bic,converged,p_fdr,sig_fdr,sig_unc
chosen_q_mag,F5,all,1.2869774903619602,0.44528850384357893,2.8902104573848373,0.0038498399451344675,7963,43,51302.83477815869,51323.78246143547,True,,True,True
chosen_q_mag,F5,high_rew,0.6954918037544802,0.8045789586113329,0.8644170920836256,0.38735880684800417,1580,43,9947.801627388535,9963.897167766598,True,,False,False
chosen_q_mag,F5,no_rew,1.1657074110080847,0.6347894845903365,1.8363684958650157,0.06630317566135105,4011,43,25825.986187886338,25844.87657548365,True,,False,False
chosen_q_mag,F5,low_rew,2.108490063356058,0.6169505824317574,3.4175995993800425,0.0006317597377856247,2372,43,15509.90812954625,15527.222595826603,True,,True,True
chosen_q_mag,F5,any_rew,1.379613267918313,0.2929001950628377,4.710182141129459,2.474955096669757e-06,3952,43,25481.644112042937,25500.49004321954,True,,True,True
chosen_q_mag,F5,stay,1.2357844594674354,0.6106457867168186,2.0237337034809006,0.04299755880453894,3935,43,25300.27706851238,25319.110066994934,True,,False,True
chosen_q_mag,F5,shift,1.5986576952945306,0.635687297235969,2.514849206906685,0.011908330499960896,3985,43,25731.155954238326,25750.026832011998,True,,False,True
chosen_q_mag,F5,rew_stay,-0.2860011839635,1.1326869996364457,-0.2524979840461634,0.8006561721377706,2035,43,13285.562059543605,13302.416812837235,True,,False,False
chosen_q_mag,F5,rew_shift,1.9853876641866455,0.7876542311598203,2.5206335288304915,0.011714378304674106,1900,43,11991.986577160213,12008.635404655677,True,,False,True
chosen_q_mag,F5,norew_stay,1.6980259087279592,0.9085535221226486,1.8689332740253657,0.061632098308770346,1473,43,9465.629313824244,9481.514483073632,True,,False,False
chosen_q_mag,F5,norew_shift,1.4864545660480213,0.8369647491351243,1.7760061789747368,0.07573189871044368,2512,43,16268.73578522696,16286.222288809724,True,,False,False
chosen_q_mag,C4,all,-1.4531851429335956,0.28734924427293546,-5.057208856109968,4.2543722613474555e-07,7963,43,44328.61600727186,44349.56369054864,True,,True,True
chosen_q_mag,C4,high_rew,-0.9736860349777134,0.5139483091305949,-1.8945213315806408,0.05815584568186064,1580,43,8533.293747001231,8549.389287379294,True,,False,False
chosen_q_mag,C4,no_rew,-0.9295251299782207,0.39112983667179263,-2.376512970444159,0.017477146934933616,4011,43,21943.2387734156,21962.129161012912,True,,False,True
chosen_q_mag,C4,low_rew,-3.2877171229022357,0.6966832517296339,-4.719098836867289,2.368917098562825e-06,2372,43,13749.496352260412,13766.810818540765,True,,True,True
chosen_q_mag,C4,any_rew,-1.9517521808555456,0.42088600556985306,-4.637246558514096,3.530811405210248e-06,3952,43,22355.918358606643,22374.764289783245,True,,True,True
chosen_q_mag,C4,stay,-1.8670905213408255,0.4281972849825631,-4.360351143788445,1.2985389389981043e-05,3935,43,21942.158051384602,21960.991049867156,True,,True,True
chosen_q_mag,C4,shift,-1.3406012956302051,0.4061906694268743,-3.300423659464563,0.0009653897393588254,3985,43,22163.311269982332,22182.182147756004,True,,True,True
chosen_q_mag,C4,rew_stay,-1.861601905117645,0.7104098372630513,-2.620461890406409,0.008781074401181827,2035,43,11388.748965496005,11405.603718789635,True,,True,True
chosen_q_mag,C4,rew_shift,-1.8304220688895634,0.5400077833730954,-3.3896216411105153,0.0006998914976243098,1900,43,10559.08901922225,10575.737846717715,True,,True,True
chosen_q_mag,C4,norew_stay,-2.178785204208659,0.08491481890860109,-25.658480253650616,3.400271667514453e-145,1473,43,8045.135627719712,8061.0207969691,True,,True,True
chosen_q_mag,C4,norew_shift,-0.7254917064151888,0.5444292417623854,-1.3325729971202165,0.18267197149000858,2512,43,14109.915051836586,14127.40155541935,True,,False,False
chosen_q_mag,C3,all,0.7762433585820293,0.38099492256407747,2.037411295032356,0.041608842921223126,7963,43,48820.01626273594,48840.963946012715,True,,False,True
chosen_q_mag,C3,high_rew,0.5809405663976911,0.6639656604406575,0.8749557409522283,0.38159798796166267,1580,43,9341.56976633342,9357.665306711482,True,,False,False
chosen_q_mag,C3,no_rew,-0.07531681398404104,0.5522442443301382,-0.13638315791846578,0.8915183873030439,4011,43,24709.05470526583,24727.94509286314,True,,False,False
chosen_q_mag,C3,low_rew,2.5445968228242477,0.5628382349327927,4.521009172605504,6.154552102287794e-06,2372,43,14726.565311960028,14743.879778240382,True,,True,True
chosen_q_mag,C3,any_rew,1.6155362071417225,0.5253889893861132,3.0749335059902636,0.002105494894622048,3952,43,24107.955821218107,24126.80175239471,True,,True,True
chosen_q_mag,C3,stay,1.2378000240562375,0.16496820698939066,7.5032640934009915,6.224796054157728e-14,3935,43,24237.402393385088,24256.23539186764,True,,True,True
chosen_q_mag,C3,shift,0.594162313675503,0.26818901273466633,2.215461057173656,0.026728434472657242,3985,43,24334.661947250992,24353.532825024664,True,,False,True
chosen_q_mag,C3,rew_stay,2.110298451832786,0.9388250504986388,2.2478079922472687,0.02458843602687371,2035,43,12522.297346912033,12539.152100205663,True,,False,True
chosen_q_mag,C3,rew_shift,0.6209280791591437,0.03300593702587897,18.8126178230387,5.952448553476679e-79,1900,43,11718.235814130203,11734.884641625667,True,,True,True
chosen_q_mag,C3,norew_stay,1.0341645317359958,0.3904823114076494,2.6484286266590074,0.008086692289225083,1473,43,9046.54759384703,9062.432763096418,True,,True,True
chosen_q_mag,C3,norew_shift,0.19573615052137736,0.6884440713145853,0.2843167058547237,0.7761676847719148,2512,43,15288.089469476945,15305.57597305971,True,,False,False
chosen_q_mag,P4,all,-1.0166965244259265,0.36388518731929625,-2.7940036029381203,0.005205989864418469,7963,43,48088.43777935076,48109.385462627535,True,,True,True
chosen_q_mag,P4,high_rew,0.4233388922930742,0.6600843473325586,0.6413406014001282,0.5213014155787262,1580,43,9323.066750308093,9339.162290686156,True,,False,False
chosen_q_mag,P4,no_rew,-0.9733610861016603,0.5126750473404103,-1.8985926683015644,0.05761805314256447,4011,43,24112.930745088917,24131.82113268623,True,,False,False
chosen_q_mag,P4,low_rew,-3.5886401456102197,0.26371021683116486,-13.608271187717289,3.57603067713072e-42,2372,43,14610.363543258823,14627.678009539177,True,,True,True
chosen_q_mag,P4,any_rew,-1.0457235621598888,0.5168871803664251,-2.0231176200163596,0.043061022336475886,3952,43,23979.072934167736,23997.918865344338,True,,False,True
chosen_q_mag,P4,stay,-0.9082216854951256,0.5400061510719549,-1.6818728521744313,0.09259349797770002,3935,43,23767.042479227897,23785.87547771045,True,,False,False
chosen_q_mag,P4,shift,-1.3190929721019995,0.3307307197536962,-3.988419863399331,6.651486418086027e-05,3985,43,24073.32490288104,24092.19578065471,True,,True,True
chosen_q_mag,P4,rew_stay,-0.8300164458015764,0.8993852031108429,-0.922870915521703,0.3560744790240795,2035,43,12347.793877443266,12364.648630736896,True,,False,False
chosen_q_mag,P4,rew_shift,-0.8915367080752814,0.678027571092633,-1.314897426130594,0.18854437790302836,1900,43,11423.075319092699,11439.724146588163,True,,False,False
chosen_q_mag,P4,norew_stay,-1.8236464902300316,0.797928201779006,-2.28547692156281,0.022284878148212103,1473,43,8867.906064905354,8883.791234154742,True,,False,True
chosen_q_mag,P4,norew_shift,-0.8890961846898139,0.6774127347595689,-1.3124881465438893,0.18935548289820237,2512,43,15206.999689947628,15224.486193530392,True,,False,False
chosen_q_mag,P3,all,-3.217976790336146,0.35227496327108776,-9.13484387438514,6.550121934458051e-20,7963,43,47572.14492339594,47593.09260667272,True,,True,True
chosen_q_mag,P3,high_rew,-2.8955417573897893,0.6483064033492271,-4.466316763849748,7.957775854751537e-06,1580,43,9266.245505925568,9282.34104630363,True,,True,True
chosen_q_mag,P3,no_rew,-3.5370841745398662,0.4945466590995753,-7.152174844290448,8.541367627819452e-13,4011,43,23824.277086354217,23843.16747395153,True,,True,True
chosen_q_mag,P3,low_rew,-3.014923399955231,0.8099411367959259,-3.7223981632567407,0.0001973395094406031,2372,43,14463.48592754651,14480.800393826863,True,,True,True
chosen_q_mag,P3,any_rew,-2.9047195052984636,0.5020836172616773,-5.785330182929617,7.2370037682106005e-09,3952,43,23749.515075212767,23768.36100638937,True,,True,True
chosen_q_mag,P3,stay,-3.0143163735430893,0.05814180100647958,-51.84422087659721,0.0,3935,43,23543.364540276558,23562.197538759112,True,,True,True
chosen_q_mag,P3,shift,-3.7070326878730646,0.4977287921379525,-7.447896819369872,9.483994571725384e-14,3985,43,23782.26260838091,23801.13348615458,True,,True,True
chosen_q_mag,P3,rew_stay,-4.250646323200056,0.8999377148483501,-4.723267236240165,2.320855566646596e-06,2035,43,12350.29094205895,12367.14569535258,True,,True,True
chosen_q_mag,P3,rew_shift,-2.1346616459688983,0.6353147718152525,-3.360006316033922,0.0007794069065297254,1900,43,11176.079572233684,11192.728399729149,True,,True,True
chosen_q_mag,P3,norew_stay,-5.059054177962176,0.34218158995627285,-14.784705917722427,1.838585925081699e-49,1473,43,8701.59544791426,8717.480617163648,True,,True,True
chosen_q_mag,P3,norew_shift,-2.834755117198602,0.6598657605165599,-4.295957279219159,1.739410807956245e-05,2512,43,15075.253211085994,15092.739714668758,True,,True,True
chosen_q_mag,P8,all,-0.7708659679245498,0.5174969387753674,-1.4896048849076644,0.13632815683959737,7963,43,53695.612273399165,53716.55995667594,True,,False,False
chosen_q_mag,P8,high_rew,1.1864769487018887,0.9836288275185171,1.2062242540157282,0.2277310344984229,1580,43,10581.935161822292,10598.030702200354,True,,False,False
chosen_q_mag,P8,no_rew,-1.0638302587957822,0.07658079166776946,-13.89160696341451,7.121934507316056e-44,4011,43,27067.524187847084,27086.414575444396,True,,True,True
chosen_q_mag,P8,low_rew,-0.5313619828287053,1.1270260480883174,-0.47147267246396957,0.6373032301880652,2372,43,16029.468414671457,16046.78288095181,True,,False,False
chosen_q_mag,P8,any_rew,-0.4876155392886482,0.7233153946851316,-0.6741395840204859,0.5002225754930476,3952,43,26633.636674967565,26652.482606144167,True,,False,False
chosen_q_mag,P8,stay,-0.9531584474709216,0.7677882852986375,-1.241433954804589,0.21444548218458503,3935,43,26535.351347689826,26554.18434617238,True,,False,False
chosen_q_mag,P8,shift,-1.0274720452931354,0.7329174999439734,-1.4018931808446091,0.1609471471030538,3985,43,26864.927840748278,26883.79871852195,True,,False,False
chosen_q_mag,P8,rew_stay,-1.7769108541198446,1.2540934126123926,-1.4168887550556342,0.1565154546983625,2035,43,13699.563177002245,13716.417930295875,True,,False,False
chosen_q_mag,P8,rew_shift,-0.10720792920186843,0.3689249537327261,-0.2905954940622884,0.7713607066527308,1900,43,12832.824674816133,12849.473502311597,True,,False,False
chosen_q_mag,P8,norew_stay,-1.8277937280340903,0.5025393194618519,-3.637115857902218,0.0002757079371115809,1473,43,9894.035902488155,9909.921071737543,True,,True,True
chosen_q_mag,P8,norew_shift,-0.3828617968694713,0.9628031446201195,-0.3976532471967902,0.6908858046759071,2512,43,16971.872216336993,16989.358719919757,True,,False,False
chosen_q_mag,P7,all,-2.2852641037278127,0.47951960560525625,-4.765736535096038,1.881650057630539e-06,7963,43,52482.05608407507,52503.003767351845,True,,True,True
chosen_q_mag,P7,high_rew,-1.7261873514658772,0.9192123566363057,-1.8778983322010085,0.06039507459649493,1580,43,10368.174709330304,10384.270249708366,True,,False,False
chosen_q_mag,P7,no_rew,-3.1450560606571223,0.6873295013239793,-4.575761777428306,4.74490233600414e-06,4011,43,26463.580571573613,26482.470959170925,True,,True,True
chosen_q_mag,P7,low_rew,-0.5395099366292814,1.0412002711556898,-0.5181615406519702,0.6043455657006735,2372,43,15654.021579884211,15671.336046164564,True,,False,False
chosen_q_mag,P7,any_rew,-1.466004488197075,0.6693731330826559,-2.1901155211379675,0.02851585985632922,3952,43,26021.357402056383,26040.203333232985,True,,False,True
chosen_q_mag,P7,stay,-2.460684179566711,0.7044032318910354,-3.4932891675706506,0.0004771095618282239,3935,43,25857.59271615141,25876.425714633962,True,,True,True
chosen_q_mag,P7,shift,-2.1834962257474255,0.6861742879460656,-3.1821306395541473,0.0014619585830809574,3985,43,26339.95661284872,26358.827490622392,True,,True,True
chosen_q_mag,P7,rew_stay,-2.995367555109781,1.1676339364769872,-2.5653310181677957,0.010307741592038526,2035,43,13409.114539896007,13425.969293189637,True,,False,True
chosen_q_mag,P7,rew_shift,-1.916018783671758,0.7612155208420074,-2.5170516512227468,0.01183414790753588,1900,43,12449.06574659743,12465.714574092894,True,,False,True
chosen_q_mag,P7,norew_stay,-3.9537985567250304,0.13629510109690235,-29.00910249088102,5.05128528839364e-185,1473,43,9734.851862364685,9750.737031614073,True,,True,True
chosen_q_mag,P7,norew_shift,-1.0007452866082436,0.8948920045893171,-1.1182860965078179,0.263444823074781,2512,43,16604.67966634875,16622.166169931515,True,,False,False
chosen_q_mag,Pz,all,-0.4757040840822162,0.37996524185672614,-1.251967368798408,0.21058175453745198,7963,43,48776.927052564395,48797.87473584117,True,,False,False
chosen_q_mag,Pz,high_rew,1.2324784150393726,0.7006635043738348,1.7590161430497329,0.07857476668398622,1580,43,9511.354100554307,9527.44964093237,True,,False,False
chosen_q_mag,Pz,no_rew,-0.7655156087330189,0.5456705418676632,-1.4028897475625006,0.16064971860079547,4011,43,24613.038918119062,24631.929305716374,True,,False,False
chosen_q_mag,Pz,low_rew,-2.6085970461426955,0.840076413192198,-3.1051902007703247,0.001901567032779688,2372,43,14636.644201299227,14653.95866757958,True,,True,True
chosen_q_mag,Pz,any_rew,-0.19241190244961162,0.529531219460909,-0.36336271664114006,0.7163339489818291,3952,43,24169.996126249775,24188.842057426376,True,,False,False
chosen_q_mag,Pz,stay,-0.26344603728986143,0.5675048488055021,-0.46421812579111704,0.6424914761511241,3935,43,24157.736969790476,24176.56996827303,True,,False,False
chosen_q_mag,Pz,shift,-0.7247342887957384,0.5357901306115124,-1.352645835354561,0.1761688020225255,3985,43,24369.254863102455,24388.125740876127,True,,False,False
chosen_q_mag,Pz,rew_stay,1.6221918933101018,0.9490470727708312,1.7092849657856926,0.08739817679237466,2035,43,12566.329088497652,12583.183841791282,True,,False,False
chosen_q_mag,Pz,rew_shift,-1.2349100174277934,0.30763806742569905,-4.0141651771559435,5.9656560524587844e-05,1900,43,11585.804858205782,11602.453685701246,True,,True,True
chosen_q_mag,Pz,norew_stay,-0.22626937802410318,0.604137782968806,-0.3745327380654594,0.7080080045504334,1473,43,8996.253409925594,9012.138579174982,True,,False,False
chosen_q_mag,Pz,norew_shift,-1.0512385372839526,0.7008632006186931,-1.4999197223594598,0.13363519852373518,2512,43,15377.840226597116,15395.32673017988,True,,False,False
is_reward,FCz,all,0.0676875477737631,0.1122284348806961,0.6031229772180109,0.5464268819356319,7963,43,48263.461366352014,48284.40904962879,True,,False,False
is_reward,FCz,stay,0.028942503465604875,0.1609292872063319,0.1798460924548612,0.8572733969853089,3935,43,23916.42512461158,23935.258123094132,True,,False,False
is_reward,FCz,shift,0.12243342720041948,0.1572648558241687,0.7785174033879968,0.4362640509157677,3985,43,24084.619397074464,24103.490274848136,True,,False,False
is_reward,FCz,rew_stay,0.05885711529313787,0.13641203182908246,0.4314657182651082,0.666129774159292,2035,43,12330.601783527803,12347.456536821433,True,,False,False
is_reward,FCz,rew_shift,0.008608756079925232,0.19589262498477572,0.04394630007431001,0.9649472088058827,1900,43,11588.577473399433,11605.226300894898,True,,False,False
is_reward,FCz,norew_stay,0.2537242488099865,0.03788033948361697,6.6980458007701005,2.1122507168974404e-11,1473,43,8856.205811623055,8872.090980872443,True,,True,True
is_reward,FCz,norew_shift,0.045781396379480324,0.20005583211685324,0.22884309792447974,0.8189908681830577,2512,43,15234.708540054227,15252.195043636992,True,,False,False
is_reward,Cz,all,0.06366775492099347,0.10983871803501831,0.5796476512107068,0.5621522519630766,7963,43,47920.7673662125,47941.71504948928,True,,False,False
is_reward,Cz,stay,-0.10683326442178062,0.08442757598333434,-1.2653835334899237,0.20573387508208085,3935,43,23834.98321746494,23853.816215947492,True,,False,False
is_reward,Cz,shift,0.26022893027108607,0.1523945561705948,1.7075999091449068,0.08771060526339094,3985,43,23834.02144954582,23852.892327319492,True,,False,False
is_reward,Cz,rew_stay,-0.036609306181291094,0.2335027091013039,-0.1567832181570465,0.8754156992453703,2035,43,12543.29695895519,12560.15171224882,True,,False,False
is_reward,Cz,rew_shift,-0.17584188783233226,0.2151878546865037,-0.81715526226379,0.41383970528865566,1900,43,11272.290182683595,11288.93901017906,True,,False,False
is_reward,Cz,norew_stay,0.339746126437302,0.2539966346803159,1.3376008972123261,0.1810265718227725,1473,43,8852.317916095253,8868.203085344641,True,,False,False
is_reward,Cz,norew_shift,0.21501964777015065,0.19037769659018489,1.129437174739072,0.2587134582002141,2512,43,14985.784247626503,15003.270751209267,True,,False,False
is_reward,FC2,all,-0.047699317350618546,0.10438679445482703,-0.45694781221833797,0.647708556887479,7963,43,47110.179737214465,47131.12742049124,True,,False,False
is_reward,FC2,stay,-0.11777475060064482,0.15122238121579318,-0.7788182519926145,0.43608678445715665,3935,43,23427.053089385914,23445.886087868468,True,,False,False
is_reward,FC2,shift,0.026920615774364345,0.1452401255686007,0.1853524683276939,0.8529525871439183,3985,43,23450.980236162162,23469.851113935834,True,,False,False
is_reward,FC2,rew_stay,0.012439647002883837,0.16683227262299652,0.07456379276804942,0.940561783080434,2035,43,12190.847853705876,12207.702606999506,True,,False,False
is_reward,FC2,rew_shift,-0.2524976616358535,0.04849504179583758,-5.2066696364312826,1.9225993526550113e-07,1900,43,11240.334925395247,11256.983752890712,True,,True,True
is_reward,FC2,norew_stay,0.12822271298347354,0.22256601615806507,0.5761109229380758,0.5645402088660233,1473,43,8463.68778244833,8479.572951697719,True,,False,False
is_reward,FC2,norew_shift,-0.03299013303644129,0.18991773892334216,-0.17370748632257746,0.8620953537419396,2512,43,14973.641116798139,14991.127620380903,True,,False,False
is_reward,FC1,all,0.12439139295048837,0.11568031825163567,1.0753029973508872,0.28223909470238506,7963,43,48745.80431720505,48766.75200048183,True,,False,False
is_reward,FC1,stay,0.10110735656709458,0.16313437566750078,0.6197795906190293,0.53540290731823,3935,43,24023.47503813916,24042.308036621715,True,,False,False
is_reward,FC1,shift,0.15387688279199085,0.16537161057593436,0.9304915290846404,0.3521166480231207,3985,43,24485.020533717732,24503.891411491404,True,,False,False
is_reward,FC1,rew_stay,0.08280932897250304,0.2336917109799254,0.35435287210343774,0.7230744486661436,2035,43,12546.586731466872,12563.441484760502,True,,False,False
is_reward,FC1,rew_shift,0.13568665441375466,0.22665498476848156,0.5986484460174252,0.5494073426232164,1900,43,11469.369320247679,11486.018147743143,True,,False,False
is_reward,FC1,norew_stay,0.37608471645004227,0.267806842837397,1.4043133195009057,0.16022556971534208,1473,43,9008.0820099919,9023.967179241288,True,,False,False
is_reward,FC1,norew_shift,0.023852195530891507,0.21018562838696708,0.11348157204629555,0.90964877207528,2512,43,15482.669415960267,15500.15591954303,True,,False,False
is_reward,F4,all,-0.017832748653795177,0.12962274838860907,-0.13757422115701934,0.8905769303045736,7963,43,50557.69267640996,50578.64035968674,True,,False,False
is_reward,F4,stay,0.09832657731082892,0.18537841797369242,0.5304100573605215,0.5958276543882132,3935,43,25028.946383248414,25047.77938173097,True,,False,False
is_reward,F4,shift,-0.11629458419129658,0.1826574100324268,-0.6366814473645008,0.52433236060817,3985,43,25276.977910278503,25295.848788052175,True,,False,False
is_reward,F4,rew_stay,0.03485856464743235,0.22379901652345138,0.15575834598799324,0.8762235048947726,2035,43,12956.495310505863,12973.350063799493,True,,False,False
is_reward,F4,rew_shift,0.17426024144242971,0.26609115051122767,0.6548892780073001,0.5125390439759014,1900,43,12078.28549344802,12094.934320943485,True,,False,False
is_reward,F4,norew_stay,-0.5262366610831753,0.2492324014791866,-2.111429565176827,0.03473540608051123,1473,43,9215.12045481654,9231.005624065929,True,,False,True
is_reward,F4,norew_shift,0.12257273356908259,0.23559458476712056,0.5202697408781392,0.6028755829280721,2512,43,16055.558752021916,16073.04525560468,True,,False,False
is_reward,F5,all,0.18101253781326565,0.13590959388880983,1.3318598977004918,0.18290623092123814,7963,43,51311.784352932766,51332.73203620954,True,,False,False
is_reward,F5,stay,0.2719629364254065,0.19198197711425674,1.4166066029393458,0.1565979769523848,3935,43,25304.274160237506,25323.10715872006,True,,False,False
is_reward,F5,shift,0.08470753836077906,0.19358077567682103,0.43758238939075483,0.6616890395249855,3985,43,25739.66349347037,25758.53437124404,True,,False,False
is_reward,F5,rew_stay,0.13750525901336452,0.2804487497269174,0.4903044108674334,0.6239185062414057,2035,43,13288.177256625277,13305.032009918907,True,,False,False
is_reward,F5,rew_shift,0.42607151445278524,0.22995561436198506,1.8528424088923698,0.06390494970674554,1900,43,11997.871305206325,12014.52013270179,True,,False,False
is_reward,F5,norew_stay,0.16721430774923898,0.30174245469505434,0.5541623498696211,0.5794677425491868,1473,43,9470.635245632988,9486.520414882376,True,,False,False
is_reward,F5,norew_shift,0.035465909417964535,0.2460881340161516,0.14411873030674768,0.8854067144779274,2512,43,16274.316664861708,16291.803168444472,True,,False,False
is_reward,C4,all,-0.04420879584067803,0.08780695403998126,-0.503477159913193,0.6146288346120228,7963,43,44356.271180678086,44377.21886395486,True,,False,False
is_reward,C4,stay,-0.19858997233343922,0.12550972717047748,-1.5822675804537303,0.11358849837945825,3935,43,21961.080719618065,21979.91371810062,True,,False,False
is_reward,C4,shift,0.11017724112603962,0.12375546569983491,0.8902818190937211,0.3733145809361246,3985,43,22175.776237954276,22194.64711572795,True,,False,False
is_reward,C4,rew_stay,-0.037544824468335514,0.05126246588852356,-0.7324037932545282,0.4639221442155701,2035,43,11398.350637782249,11415.205391075879,True,,False,False
is_reward,C4,rew_shift,-0.3752972298874662,0.1770910655934083,-2.1192329981746725,0.03407078086811139,1900,43,10568.356321629974,10585.005149125438,True,,False,True
is_reward,C4,norew_stay,0.03978876288894025,0.19405271099969107,0.20504100501334194,0.8375400881918537,1473,43,8060.3574371781615,8076.24260642755,True,,False,False
is_reward,C4,norew_shift,0.1520965321890037,0.13365578510893944,1.1379719333886946,0.25513220217689303,2512,43,14113.236162123449,14130.722665706213,True,,False,False
is_reward,C3,all,-0.14426728915719433,0.11625714850285913,-1.240932630939648,0.21463063712660935,7963,43,48825.00075169359,48845.94843497036,True,,False,False
is_reward,C3,stay,-0.22623560873635204,0.16774490404414627,-1.3486884148612495,0.17743706821666594,3935,43,24242.701601323784,24261.53459980634,True,,False,False
is_reward,C3,shift,-0.05738641713831511,0.16235070058928913,-0.3534719402504451,0.723734661259639,3985,43,24338.156864361023,24357.027742134695,True,,False,False
is_reward,C3,rew_stay,-0.25833040052900735,0.2269960797376208,-1.1380390393860773,0.2551041811882535,2035,43,12528.90326365292,12545.75801694655,True,,False,False
is_reward,C3,rew_shift,-0.18576715162905133,0.24216194166438337,-0.7671195166022802,0.44301045914954995,1900,43,11720.579916513598,11737.228744009062,True,,False,False
is_reward,C3,norew_stay,0.07463624831440686,0.2716717215616294,0.2747295444861951,0.783524031007323,1473,43,9050.23629930156,9066.121468550948,True,,False,False
is_reward,C3,norew_shift,-0.1364282400658152,0.20227811722636235,-0.6744587201844633,0.5000197214278601,2512,43,15290.164882831417,15307.651386414182,True,,False,False
is_reward,P4,all,-0.0977302356742242,0.11106708365046154,-0.879920787168504,0.37890222285335984,7963,43,48097.84047848484,48118.788161761615,True,,False,False
is_reward,P4,stay,-0.13909571569759352,0.06211828346976068,-2.2392073304038678,0.025142429111007426,3935,43,23771.553728610477,23790.38672709303,True,,False,True
is_reward,P4,shift,-0.07313996079920636,0.15721337753679768,-0.46522733589949794,0.641768664817509,3985,43,24082.01141981368,24100.88229758735,True,,False,False
is_reward,P4,rew_stay,-0.27968255490433724,0.22265409113224605,-1.2561303207234533,0.20906872458956494,2035,43,12349.85996548245,12366.71471877608,True,,False,False
is_reward,P4,rew_shift,0.00695793750080682,0.22414024476474145,0.031042785324473524,0.9752354183459936,1900,43,11427.017265694922,11443.666093190386,True,,False,False
is_reward,P4,norew_stay,-0.19090554320418848,0.03113575412032292,-6.131392946721039,8.711294479533879e-10,1473,43,8874.841244279065,8890.726413528453,True,,True,True
is_reward,P4,norew_shift,-0.0026315792267401113,0.19912001462479684,-0.013216045768672795,0.9894554280864877,2512,43,15211.170981582112,15228.657485164877,True,,False,False
is_reward,P3,all,-0.06811971052502538,0.10803499534916967,-0.6305337479291976,0.5283454298566488,7963,43,47657.13272856879,47678.08041184556,True,,False,False
is_reward,P3,stay,-0.09690028500214416,0.02757523178281155,-3.514033382034705,0.0004413573438149493,3935,43,23578.27269983957,23597.105698322124,True,,True,True
is_reward,P3,shift,-0.045138449383747815,0.15250213804315682,-0.29598568231859157,0.7672410156236431,3985,43,23839.64300759259,23858.51388536626,True,,False,False
is_reward,P3,rew_stay,-0.2912234366037283,0.2239568115682302,-1.3003553433560326,0.19347920791829887,2035,43,12373.5802834739,12390.43503676753,True,,False,False
is_reward,P3,rew_shift,0.10049911192421504,0.2105356136612202,0.47734969954266965,0.6331131260792264,1900,43,11189.322663790474,11205.971491285938,True,,False,False
is_reward,P3,norew_stay,-0.1757806050965388,0.2451226836517421,-0.7171127636081163,0.4733045208192146,1473,43,8747.693974208698,8763.579143458086,True,,False,False
is_reward,P3,norew_shift,0.030535954982897604,0.19460627274476788,0.15691146309012582,0.8753146255328406,2512,43,15096.065753862062,15113.552257444826,True,,False,False
is_reward,P8,all,-0.016863374978595733,0.15790550525738514,-0.10679409151130305,0.9149523349599538,7963,43,53700.19377286617,53721.14145614295,True,,False,False
is_reward,P8,stay,0.23231683122891383,0.2245907963428247,1.0344004964223725,0.30094897243581387,3935,43,26538.28095289518,26557.113951377734,True,,False,False
is_reward,P8,shift,-0.27616172033632214,0.22302997872603225,-1.2382269052518557,0.21563193793498492,3985,43,26867.739312018784,26886.610189792456,True,,False,False
is_reward,P8,rew_stay,0.8433224522489814,0.3101117426912784,2.7194147662074295,0.006539754697477487,2035,43,13696.979788394583,13713.834541688213,True,,True,True
is_reward,P8,rew_shift,-0.44101311753376826,0.2001331788581274,-2.203598224192494,0.027552612291189923,1900,43,12833.206754176237,12849.855581671702,True,,False,True
is_reward,P8,norew_stay,-0.575431848291986,0.3537785404040278,-1.626531240800593,0.10383669306042831,1473,43,9896.401066520943,9912.28623577033,True,,False,False
is_reward,P8,norew_shift,-0.09913635859445741,0.2147696752466515,-0.46159383758719474,0.6443726145912205,2512,43,16974.356985436356,16991.84348901912,True,,False,False
is_reward,P7,all,0.03703338624425887,0.1465050291326311,0.25277894188009425,0.8004390412917926,7963,43,52507.04638592803,52527.994069204804,True,,False,False
is_reward,P7,stay,0.1851584697446491,0.20633555017640937,0.8973658178939372,0.36952374610005356,3935,43,25871.430297662406,25890.26329614496,True,,False,False
is_reward,P7,shift,-0.15204160505792844,0.20904585406701695,-0.727312224088339,0.4670347114200213,3985,43,26351.92033284127,26370.79121061494,True,,False,False
is_reward,P7,rew_stay,0.06894467138197542,0.2895775530982248,0.238087070784072,0.8118135624642127,2035,43,13418.419977058937,13435.274730352567,True,,False,False
is_reward,P7,rew_shift,0.29519612108420884,0.2938463063216837,1.0045936080647802,0.3150925763829243,1900,43,12454.916800735373,12471.565628230837,True,,False,False
is_reward,P7,norew_stay,0.07486330175938827,0.3446965484195958,0.21718610790456158,0.8280633105928458,1473,43,9750.638324059491,9766.52349330888,True,,False,False
is_reward,P7,norew_shift,-0.28574216183881895,0.2629597375885219,-1.086638450658735,0.2771966250553689,2512,43,16607.198845255476,16624.68534883824,True,,False,False
is_reward,Pz,all,-0.03706803723932092,0.11593461209894149,-0.31973227466950194,0.7491712913906186,7963,43,48780.76638340294,48801.71406667971,True,,False,False
is_reward,Pz,stay,-0.03238068749477111,0.16599837678134194,-0.19506628993983435,0.8453410523418242,3935,43,24160.372999365103,24179.205997847657,True,,False,False
