Start_RT,Return_RT,Position,Trial_Type,Reward,Direction,Trial,Actual_Interval,PES_PRS_index,Condition_Direction_index,Sum_RT_interval,Earned,Vel_Cond,Vel_Dir_Index,Previous_RT,RT_DIFF,SubjectCode,TrialIndex,FCz,Cz,FC2,FC1,F4,F5,C4,C3,P4,P3,P8,P7,Pz,subject,choice,outcome_binary,outcome_mag,reward_level,reward_level_num,stay_shift,cond_dir,is_reward,rpe_binary,abs_rpe_binary,chosen_q_binary,rpe_mag,abs_rpe_mag,chosen_q_mag,best_model
3.5659,2.2007,0.27,3,2,1,88,3.7326,1,2,5.9333,0.0,2,6,3.5334,-0.032500000000000195,ARV_0019,88,4.435186296,2.790872666,2.537957884,3.228530713,4.441265898,2.262882666,-0.036656569,-0.464368701,-4.232992266,-3.814495,-3.788722822,-0.284339343,-7.075171272,ARV_0019,0,0.0,0.0,no_rew,0,stay,rew_shift,0,-0.019703111489564593,0.019703111489564593,0.019703111489564593,-0.0009097455602117702,0.0009097455602117702,0.0009097455602117702,rw_bias
3.7326,2.0332,0.34,4,2,2,89,3.8295,2,4,5.8627,0.0,2,4,3.5659,-0.16670000000000007,ARV_0019,89,8.837015566,9.343906704,6.493645781,9.102805034,3.544181666,3.212243239,0.840824294,-8.447633811,-1.68716344,-7.674382346,-12.07287799,-10.90372031,-0.589112063,ARV_0019,1,0.0,0.0,no_rew,0,shift,norew_shift,0,-0.8596355740423124,0.8596355740423124,0.8596355740423124,-0.04325570672625545,0.04325570672625545,0.04325570672625545,rw_bias
3.8295,2.1017,0.21,1,1,1,90,3.7335,2,4,5.8352,0.05,3,4,3.7326,-0.09689999999999976,ARV_0019,90,3.346607507,0.714219349,-2.271147776,24.08548633,2.847599281,7.39498473,-5.035898823,-0.991094872,-12.2307241,-3.242304566,-17.40508344,5.807444018,-3.019943993,ARV_0019,0,1.0,0.05,low_rew,1,shift,norew_shift,1,0.9972342518903301,0.9972342518903301,0.0027657481096699417,0.04987728335366985,0.04987728335366985,0.00012271664633015024,rw_bias
3.7335,2.302,0.23,1,1,1,91,3.6634,1,1,5.9654,0.05,3,5,3.8295,0.09600000000000009,ARV_0019,91,7.432119304,4.127202995,4.817106152,7.689912664,7.125952416,1.289654795,0.60590296,3.010189744,-7.604141422,-4.207406778,-11.99196414,-5.297234668,-6.997299049,ARV_0019,0,1.0,0.05,low_rew,1,stay,rew_stay,1,0.13998290313307005,0.13998290313307005,0.86001709686693,0.006728005289518751,0.006728005289518751,0.04327199471048125,rw_bias
3.6634,2.2668,0.37,1,1,1,92,3.933,1,1,6.1998,0.05,3,5,3.7335,0.07009999999999961,ARV_0019,92,4.399320329,-1.073309935,5.998531993,3.916647308,7.799636865,5.739301561,1.203277326,-1.395316487,-6.875654204,-5.167061623,-6.498104625,-0.035272056,-8.012274075,ARV_0019,0,1.0,0.05,low_rew,1,stay,rew_stay,1,0.019649558899945796,0.019649558899945796,0.9803504411000542,0.0009075485297549146,0.0009075485297549146,0.04909245147024509,rw_bias
3.933,2.2995,0.33,3,2,1,93,4.499,1,1,6.7985,0.0,2,5,3.6634,-0.2695999999999996,ARV_0019,93,3.301916408,-2.786009261,4.068660706,5.371239003,4.198601202,5.965834195,0.112577558,-1.174450864,-3.027450914,-1.386093099,-7.313506527,-3.529014925,-3.802144574,ARV_0019,0,0.0,0.0,no_rew,0,stay,rew_stay,0,-0.9972417691280813,0.9972417691280813,0.9972417691280813,-0.0498775797136867,0.0498775797136867,0.0498775797136867,rw_bias
4.499,2.1999,0.37,3,2,1,94,3.3999,2,3,5.5998,0.0,2,3,3.933,-0.5659999999999998,ARV_0019,94,3.106775627,1.001966258,1.85844387,0.980976651,-2.521241466,-5.560942072,4.42818137,-1.541430767,2.727014088,-2.126239594,2.166125068,-2.395316241,-2.124407271,ARV_0019,0,0.0,0.0,no_rew,0,shift,norew_stay,0,-0.1399839583362602,0.1399839583362602,0.1399839583362602,-0.006728045265869245,0.006728045265869245,0.006728045265869245,rw_bias
3.3999,2.4006,0.36,2,1,2,95,3.9998,2,4,6.4004,0.05,3,4,4.499,1.0990999999999995,ARV_0019,95,0.067011231,-1.805929412,1.970964485,-3.868656913,4.091118221,0.284822078,4.99672558,-4.328578691,0.997574504,0.653618886,-2.93151692,1.474301069,-1.601652037,ARV_0019,1,1.0,0.05,low_rew,1,shift,norew_shift,1,0.8793319793591088,0.8793319793591088,0.12066802064089122,0.04416518695309604,0.04416518695309604,0.005834813046903961,rw_bias
3.9998,2.1333,0.22,1,1,1,96,4.5322,1,2,6.6655,0.05,3,6,3.3999,-0.5998999999999999,ARV_0019,96,6.83004586,5.821171863,5.010046894,3.145772474,5.829268607,6.932917984,1.464194522,-24.27069558,-2.613061278,-3.055667455,-3.029278213,1.260724349,-3.325633516,ARV_0019,0,1.0,0.05,low_rew,1,stay,rew_shift,1,0.9803502929799854,0.9803502929799854,0.01964970702001459,0.04909244607778825,0.04909244607778825,0.0009075539222117499,rw_bias
4.5322,2.5682,0.2,3,2,1,97,4.2001,1,1,6.7683,0.0,2,5,3.9998,-0.5323999999999995,ARV_0019,97,-6.425780503,0.862397222,-8.816593468,-12.94592552,-4.471253091,-0.288684843,-1.306255406,0.531205704,2.898485296,7.384109157,7.982685927,12.05633289,2.539058027,ARV_0019,0,0.0,0.0,no_rew,0,stay,rew_stay,0,-0.8623871173311984,0.8623871173311984,0.8623871173311984,-0.043377862331740825,0.043377862331740825,0.043377862331740825,rw_bias
4.2001,2.2673,0.23,1,1,1,98,4.1315,2,3,6.3988,0.05,3,3,4.5322,0.3320999999999996,ARV_0019,98,4.294911334,-0.742508005,4.21703591,2.966138269,4.211084282,3.566063642,2.51800665,-3.603851781,-1.851076499,-4.269016058,-0.75915216,-4.103502685,-6.444127925,ARV_0019,0,1.0,0.05,low_rew,1,shift,norew_stay,1,0.8789457421064829,0.8789457421064829,0.12105425789351709,0.04414870924010549,0.04414870924010549,0.0058512907598945105,rw_bias
4.1315,2.0673,0.34,2,1,2,99,2.2668,1,2,4.3341,0.05,3,6,4.2001,0.0686,ARV_0019,99,1.960170484,2.183003399,2.224518989,1.879130831,-0.08012694,-2.926327521,1.644663957,-0.62982523,2.121926457,-0.380966012,-5.413275208,-3.989302497,1.406435052,ARV_0019,1,1.0,0.05,low_rew,1,stay,rew_shift,1,0.12343282739748263,0.12343282739748263,0.8765671726025174,0.0059574939021042675,0.0059574939021042675,0.044042506097895735,rw_bias
2.2668,33.3668,0.19,1,1,1,100,45.8654,1,2,79.2322,0.05,3,6,4.1315,1.8647,ARV_0019,100,1.970458844,-3.562188217,1.035169154,3.45704118,4.347811536,0.684468204,-0.392342446,1.341149746,0.093612137,-0.299547559,-6.271239397,-4.423871386,2.019557312,ARV_0019,0,1.0,0.05,low_rew,1,stay,rew_shift,1,0.12337861083621005,0.12337861083621005,0.87662138916379,0.005955271204060079,0.005955271204060079,0.04404472879593992,rw_bias
45.8654,2.267,0.21,3,2,1,101,4.334,1,1,6.601,0.0,2,5,2.2668,-43.598600000000005,ARV_0019,101,-1.647128762,-3.677512832,-0.096887641,-1.420588986,-2.362900695,-3.356058027,3.364887838,-1.978210285,4.767069258,2.898323876,2.767721097,-0.161594158,0.902914142,ARV_0019,0,0.0,0.0,no_rew,0,stay,rew_stay,0,-0.9826812044445529,0.9826812044445529,0.9826812044445529,-0.04919668647794374,0.04919668647794374,0.04919668647794374,rw_bias
4.334,2.365,0.36,3,2,1,102,3.832,2,3,6.197,0.0,2,3,45.8654,41.531400000000005,ARV_0019,102,-2.625692823,1.21375415,-3.42099537,-3.696592779,-6.826340033,-3.629423033,3.825991675,-6.957450618,6.716366534,5.617443919,6.015001576,-2.470852963,6.238829467,ARV_0019,0,0.0,0.0,no_rew,0,shift,norew_stay,0,-0.13794007535511155,0.13794007535511155,0.13794007535511155,-0.006636198778176783,0.006636198778176783,0.006636198778176783,rw_bias
3.832,2.499,0.42,3,2,1,103,3.533,2,3,6.032,0.0,2,3,4.334,0.5019999999999998,ARV_0019,103,0.228865573,-5.140369785,1.058375745,-0.098615832,4.047493325,3.956886508,2.851249446,-2.749743215,-0.593544013,-0.921348062,-3.090192897,2.971174376,-2.52017674,ARV_0019,0,0.0,0.0,no_rew,0,shift,norew_stay,0,-0.019362804847507867,0.019362804847507867,0.019362804847507867,-0.0008951646416922613,0.0008951646416922613,0.0008951646416922613,rw_bias
3.533,2.2,0.41,4,2,2,104,4.167,2,4,6.367,0.0,2,4,3.832,0.29899999999999993,ARV_0019,104,2.244861977,-2.963875129,3.767805231,2.155786119,1.078069159,1.988539382,3.474702921,-1.41229836,-0.491662874,-1.144129501,-0.618686518,-3.605289395,-4.473694547,ARV_0019,1,0.0,0.0,no_rew,0,shift,norew_shift,0,-0.9826735940043474,0.9826735940043474,0.9826735940043474,-0.04919638665559591,0.04919638665559591,0.04919638665559591,rw_bias
4.167,2.466,0.36,3,2,1,105,3.634,2,4,6.1,0.0,2,4,3.533,-0.6339999999999999,ARV_0019,105,5.496839368,3.939417713,4.306790454,2.913296833,0.84863785,1.084092015,1.981844687,-5.090981035,-3.302271169,-3.516804197,-4.031142308,-0.644172258,-3.985746564,ARV_0019,0,0.0,0.0,no_rew,0,shift,norew_shift,0,-0.002717978880303555,0.002717978880303555,0.002717978880303555,-0.00012074980911831398,0.00012074980911831398,0.00012074980911831398,rw_bias
3.634,2.433,0.39,2,1,2,106,2.734,2,4,5.167,0.05,3,4,4.167,0.5329999999999999,ARV_0019,106,1.115371115,-3.306584552,1.271078321,-0.35575745,5.171200926,6.658726762,-0.615992266,-5.508886754,0.147652529,-2.9202093,0.898172258,-1.366879957,-1.18777277,ARV_0019,1,1.0,0.05,low_rew,1,shift,norew_shift,1,0.8620609929310129,0.8620609929310129,0.1379390070689871,0.0433638416652116,0.0433638416652116,0.0066361583347884015,rw_bias
2.734,2.499,0.3,3,2,1,107,3.166,1,2,5.665,0.0,2,6,3.634,0.8999999999999999,ARV_0019,107,-0.342489385,-1.330668194,-0.582161568,-3.271683415,4.6067442,-5.570318457,0.771760406,1.071688045,-1.664105414,3.662929609,2.380795774,3.831247771,-3.563764199,ARV_0019,0,0.0,0.0,no_rew,0,stay,rew_shift,0,-0.00038152577851999474,0.00038152577851999474,0.00038152577851999474,-1.628808346869641e-05,1.628808346869641e-05,1.628808346869641e-05,rw_bias
3.166,1.801,0.33,2,1,2,108,3.499,2,4,5.3,0.05,3,4,2.734,-0.43199999999999994,ARV_0019,108,-2.807826068,-4.418534309,-1.268517708,-2.586085612,0.256682183,-4.535812078,2.524354662,6.238684104,-0.5858505,3.777310034,-2.499477366,8.146426383,-2.241408354,ARV_0019,1,1.0,0.05,low_rew,1,shift,norew_shift,1,0.12100847944152959,0.12100847944152959,0.8789915205584704,0.0058493994957311765,0.0058493994957311765,0.044150600504268826,rw_bias
3.499,2.236,0.22,4,2,2,109,4.068,1,1,6.304,0.0,2,5,3.166,-0.3330000000000002,ARV_0019,109,0.755848037,-2.158119403,1.25895217,3.235789813,2.634792473,-0.338287276,0.415081572,-0.462588001,3.286181666,-6.384532191,8.376689818,-2.547576819,-8.0721628,ARV_0019,1,0.0,0.0,no_rew,0,stay,rew_stay,0,-0.9830139024769412,0.9830139024769412,0.9830139024769412,-0.04921096763693542,0.04921096763693542,0.04921096763693542,rw_bias
4.068,2.199,0.32,2,1,2,110,4.2,2,3,6.399,0.05,3,3,3.499,-0.5689999999999995,ARV_0019,110,6.117619034,1.51383917,3.896232698,4.675248165,0.132762967,12.12222979,-1.375528496,-2.932666568,-6.973799616,-8.100272696,2.402811881,-4.29663657,-7.181814738,ARV_0019,1,1.0,0.05,low_rew,1,shift,norew_stay,1,0.8620132234446919,0.8620132234446919,0.1379867765553081,0.0433618748195259,0.0433618748195259,0.006638125180474103,rw_bias
4.2,2.068,0.16,2,1,2,111,3.633,1,1,5.701,0.05,3,5,4.068,-0.13200000000000056,ARV_0019,111,5.274005517,-0.602967834,2.878071524,7.682893848,3.119972021,1.109691247,-0.177680065,0.195234225,-4.066369292,-3.780720211,-4.34536279,-0.09723521,-7.189686419,ARV_0019,1,1.0,0.05,low_rew,1,stay,rew_stay,1,0.12100177398454826,0.12100177398454826,0.8789982260154517,0.005849134185608264,0.005849134185608264,0.04415086581439174,rw_bias
3.633,2.0,0.3,2,1,2,112,3.9,1,1,5.9,0.05,3,5,4.2,0.5670000000000002,ARV_0019,112,0.237938476,2.201938377,2.859947342,-2.302430176,-0.99696547,-8.979527757,7.132570169,-4.134612433,5.959994582,-0.463694252,-0.469049406,-3.47807709,2.432126595,ARV_0019,1,1.0,0.05,low_rew,1,stay,rew_stay,1,0.01698515627045616,0.01698515627045616,0.9830148437295438,0.0007889965750707204,0.0007889965750707204,0.04921100342492928,rw_bias
3.9,2.033,0.3,2,1,2,113,4.366,1,1,6.399,0.05,3,5,3.633,-0.2669999999999999,ARV_0019,113,-2.359667159,-2.032468351,-1.399513177,-3.717717403,-0.026145165,-5.447744939,0.246584799,-0.403819713,6.179781538,2.783485592,6.356472095,-0.30460401,0.125281612,ARV_0019,1,1.0,0.05,low_rew,1,stay,rew_stay,1,0.0023842256524987393,0.0023842256524987393,0.9976157743475013,0.00010642867400871558,0.00010642867400871558,0.04989357132599129,rw_bias
4.366,2.234,0.24,3,2,1,114,3.966,1,2,6.2,0.0,2,6,3.9,-0.46599999999999975,ARV_0019,114,3.31079469,5.356253091,4.767797054,1.732839368,1.953946899,-3.972893995,3.099557657,2.349185065,-2.202504113,-2.225563864,-5.875559578,-6.202626964,-2.091136397,ARV_0019,0,0.0,0.0,no_rew,0,stay,rew_shift,0,-5.355520630794273e-05,5.355520630794273e-05,5.355520630794273e-05,-2.1971186954280924e-06,2.1971186954280924e-06,2.1971186954280924e-06,rw_bias
3.966,2.301,0.24,2,1,2,115,3.9,2,4,6.201,0.05,3,4,4.366,0.39999999999999947,ARV_0019,115,-1.986982021,-0.953806216,-1.275119797,1.366894045,-2.382350032,-1.045499729,1.737554899,-3.777835082,2.260845082,1.156466332,-0.855548249,4.882852027,0.872597902,ARV_0019,1,1.0,0.05,low_rew,1,shift,norew_shift,1,0.0003346764593459284,0.0003346764593459284,0.9996653235406541,1.4356288745916157e-05,1.4356288745916157e-05,0.04998564371125409,rw_bias
3.9,2.201,0.23,4,2,2,116,3.899,1,1,6.1,0.0,2,5,3.966,0.06600000000000028,ARV_0019,116,3.127231663,-2.706319689,-0.839121029,6.973760357,0.054151667,5.338171469,-2.646237624,6.609513719,-6.532794985,1.529683168,-5.764963598,2.639471405,-7.782625831,ARV_0019,1,0.0,0.0,no_rew,0,stay,rew_stay,0,-0.9999530210857672,0.9999530210857672,0.9999530210857672,-0.04999806346336196,0.04999806346336196,0.04999806346336196,rw_bias
3.899,2.101,0.21,4,2,2,117,3.699,2,3,5.8,0.0,2,3,3.9,0.0009999999999998899,ARV_0019,117,4.997710113,6.578724102,6.192459091,-0.186646372,12.34415881,9.008493522,-1.781705433,2.231944535,-7.729121373,-10.41238171,-10.22734644,-11.29016472,0.274014137,ARV_0019,1,0.0,0.0,no_rew,0,shift,norew_stay,0,-0.14036453984902175,0.14036453984902175,0.14036453984902175,-0.006744297460267411,0.006744297460267411,0.006744297460267411,rw_bias
3.699,1.702,0.26,2,1,2,118,3.933,2,3,5.635,0.05,3,3,3.899,0.20000000000000018,ARV_0019,118,-3.309688685,2.100377223,-4.039111177,-3.092275454,-8.402936752,-6.119100635,3.587130437,-1.944897,7.584446924,0.000476922,7.686618492,-1.761139845,7.710214078,ARV_0019,1,1.0,0.05,low_rew,1,shift,norew_stay,1,0.9802968703213331,0.9802968703213331,0.019703129678666914,0.04909025380021167,0.04909025380021167,0.0009097461997883329,rw_bias
3.933,2.133,0.22,4,2,2,119,2.065,1,1,4.198,0.0,2,5,3.699,-0.23399999999999999,ARV_0019,119,5.371290331,3.642101325,5.695353086,2.903312201,8.527235703,2.450168662,3.731453081,-2.235237131,-1.693973302,-10.07779577,-4.17368307,-5.973473228,-8.166796217,ARV_0019,1,0.0,0.0,no_rew,0,stay,rew_stay,0,-0.8623946163303925,0.8623946163303925,0.8623946163303925,-0.04337815805063607,0.04337815805063607,0.04337815805063607,rw_bias
2.065,2.134,0.23,2,1,2,120,3.567,2,3,5.701,0.05,3,3,3.933,1.8679999999999999,ARV_0019,120,7.09588503,4.692982858,7.066989803,7.946244421,2.006449879,3.156855278,0.036026353,-1.315703414,-6.178733855,-3.796854047,-10.25277021,-5.125197232,-5.332229792,ARV_0019,1,1.0,0.05,low_rew,1,shift,norew_stay,1,0.8789446894634596,0.8789446894634596,0.1210553105365404,0.04414866935023665,0.04414866935023665,0.005851330649763356,rw_bias
3.567,1.801,0.2,4,2,2,121,3.969,1,1,5.77,0.0,2,5,2.065,-1.5020000000000002,ARV_0019,121,3.04866179,-1.268320329,-2.152920053,19.6536681,-0.689971972,11.39103044,-1.625364071,8.165983597,-17.11201217,2.667548249,-16.91575164,10.98819098,-16.15095621,ARV_0019,1,0.0,0.0,no_rew,0,stay,rew_stay,0,-0.8766215369244851,0.8766215369244851,0.8766215369244851,-0.044044734176731146,0.044044734176731146,0.044044734176731146,rw_bias
3.969,2.131,0.21,1,1,1,122,3.833,2,4,5.964,0.05,3,4,3.567,-0.4019999999999997,ARV_0019,122,0.569207576,3.806998916,1.723617802,-4.770624945,2.693535146,-11.29628417,5.726804394,-5.296944485,7.188430816,-3.129075957,4.045520122,-4.372207773,3.111042609,ARV_0019,0,1.0,0.05,low_rew,1,shift,norew_shift,1,0.9999924823949411,0.9999924823949411,7.517605058857105e-06,0.04999970362808055,0.04999970362808055,2.9637191945124465e-07,rw_bias
3.833,1.934,0.2,4,2,2,123,4.367,1,2,6.301,0.0,2,6,3.969,0.13599999999999968,ARV_0019,123,-1.551223684,-4.241104133,0.859589478,-0.460042215,-1.148152948,-5.408325156,2.850109059,3.194656273,-0.118984681,5.121916999,0.574348899,2.378982661,-2.051770602,ARV_0019,1,0.0,0.0,no_rew,0,stay,rew_shift,0,-0.12305235951839155,0.12305235951839155,0.12305235951839155,-0.005941245885732291,0.005941245885732291,0.005941245885732291,rw_bias
4.367,2.367,0.16,3,2,1,124,3.101,2,4,5.468,0.0,2,4,3.833,-0.5339999999999998,ARV_0019,124,0.330810551,1.013539579,1.602208512,0.888292055,-1.32975213,-2.776762081,-0.256941776,3.146080292,-0.972176346,-4.398511551,-4.25333821,6.151258706,0.855078912,ARV_0019,0,0.0,0.0,no_rew,0,shift,norew_shift,0,-0.8596299209222472,0.8596299209222472,0.8596299209222472,-0.04325548129598874,0.04325548129598874,0.04325548129598874,rw_bias
3.101,2.199,0.26,4,2,2,125,3.634,2,4,5.833,0.0,2,4,4.367,1.266,ARV_0019,125,4.136122802,-4.247929018,5.165173046,5.038910596,14.41217043,5.510952662,1.015406679,-2.424413477,-5.738059899,-5.835806906,-4.218540417,-5.718568199,-7.095512586,ARV_0019,1,0.0,0.0,no_rew,0,shift,norew_shift,0,-0.017272999287887517,0.017272999287887517,0.017272999287887517,-0.0008014216304063661,0.0008014216304063661,0.0008014216304063661,rw_bias
3.634,2.099,0.14,4,2,2,126,2.867,2,3,4.966,0.0,2,3,3.101,-0.5329999999999999,ARV_0019,126,-1.787926309,-1.068825871,-4.892543914,0.036950397,-6.488003103,-6.424308704,1.440330082,1.879281809,4.413979607,4.406696862,3.875672282,3.641236639,0.967519482,ARV_0019,1,0.0,0.0,no_rew,0,shift,norew_stay,0,-0.002424630503365277,0.002424630503365277,0.002424630503365277,-0.00010810470430547303,0.00010810470430547303,0.00010810470430547303,rw_bias
2.867,2.47,0.22,1,1,1,127,3.636,2,4,6.106,0.05,3,4,3.634,0.7669999999999999,ARV_0019,127,6.366032757,4.143256736,4.620820206,0.990317078,1.25265184,-0.19469903,-0.230399586,-1.196302645,-1.153038619,-1.784958721,-5.433591695,-5.913226491,-1.466871484,ARV_0019,0,1.0,0.05,low_rew,1,shift,norew_shift,1,0.8793327728939848,0.8793327728939848,0.12066722710601518,0.044165217361649294,0.044165217361649294,0.005834782638350709,rw_bias
3.636,2.0,0.31,3,2,1,128,3.502,1,1,5.502,0.0,2,5,2.867,-0.7690000000000001,ARV_0019,128,1.98723191,1.92595882,1.932038471,0.781334417,-3.821566573,-3.646697059,5.266140486,1.682692527,3.028720309,-0.471399833,-4.441732624,-6.131370868,1.90868972,ARV_0019,0,0.0,0.0,no_rew,0,stay,rew_stay,0,-0.8765670612131267,0.8765670612131267,0.8765670612131267,-0.0440425019960503,0.0440425019960503,0.0440425019960503,rw_bias
3.502,2.134,0.36,1,1,1,129,3.701,2,3,5.835,0.05,3,3,3.636,0.13400000000000034,ARV_0019,129,1.74610566,-6.956692872,1.513471947,5.33211561,7.289068814,4.643328752,2.804684006,1.937088715,-3.3066246,-2.936014334,-1.034027142,-1.21425915,-9.818107236,ARV_0019,0,1.0,0.05,low_rew,1,shift,norew_stay,1,0.8769552872990054,0.8769552872990054,0.1230447127009946,0.04405905521573953,0.04405905521573953,0.005940944784260473,rw_bias
3.701,2.134,0.29,1,1,1,130,2.4,1,1,4.534,0.05,3,5,3.502,-0.1990000000000003,ARV_0019,130,3.1347342,2.695746367,2.082415497,3.567845574,2.656398158,3.016122753,-1.09387577,-2.178630806,-2.324290084,-0.987788286,-7.635503128,-1.444510714,-1.488812374,ARV_0019,0,1.0,0.05,low_rew,1,stay,rew_stay,1,0.12309920843704691,0.12309920843704691,0.8769007915629531,0.005943177667491861,0.005943177667491861,0.04405682233250814,rw_bias
2.4,2.267,0.31,1,1,1,131,3.765,1,1,6.032,0.05,3,5,3.701,1.3010000000000002,ARV_0019,131,-2.700358505,-6.545665337,-3.794776119,21.83506532,0.592296143,-0.307627506,-0.666308852,8.505175607,-7.382884242,-1.092387518,-9.934780503,10.23628146,-8.744015221,ARV_0019,0,1.0,0.05,low_rew,1,stay,rew_stay,1,0.017279575523741375,0.017279575523741375,0.9827204244762586,0.0008016822107151308,0.0008016822107151308,0.04919831778928487,rw_bias
3.765,2.334,0.23,3,2,1,132,3.775,1,1,6.109,0.0,2,5,2.4,-1.3650000000000002,ARV_0019,132,-3.206680361,4.017958771,-4.745322398,-3.136653564,-9.662778336,-3.55784119,1.1925216,2.344042658,4.120466923,5.927333678,-2.438470864,2.111529974,7.033922467,ARV_0019,0,0.0,0.0,no_rew,0,stay,rew_stay,0,-0.9975744463829482,0.9975744463829482,0.9975744463829482,-0.049891860145710856,0.049891860145710856,0.049891860145710856,rw_bias
3.775,2.058,0.3,3,2,1,133,3.499,2,3,5.557,0.0,2,3,3.765,-0.009999999999999787,ARV_0019,133,2.167045269,9.372095217,4.876047387,-8.91058805,1.431878036,-8.119786365,4.132951086,-0.043482735,5.792791587,-5.080327767,-1.420831141,-10.88543953,6.687746121,ARV_0019,0,0.0,0.0,no_rew,0,shift,norew_stay,0,-0.14003065661989256,0.14003065661989256,0.14003065661989256,-0.006729971570105062,0.006729971570105062,0.006729971570105062,rw_bias
3.499,2.5,0.18,3,2,1,134,3.633,2,3,6.133,0.0,2,3,3.775,0.2759999999999998,ARV_0019,134,-1.073242303,-1.484250037,-2.697305305,0.454266292,-2.405218561,0.991753657,0.066634993,8.030151126,-3.148075119,4.505645633,-3.553258115,4.952879464,-4.639887887,ARV_0019,0,0.0,0.0,no_rew,0,shift,norew_stay,0,-0.019656262111059447,0.019656262111059447,0.019656262111059447,-0.000907813763650905,0.000907813763650905,0.000907813763650905,rw_bias
3.633,1.799,0.27,2,1,2,135,2.899,2,4,4.698,0.05,3,4,3.499,-0.1339999999999999,ARV_0019,135,3.097337077,-3.125608936,1.331365253,22.74819319,9.279231663,9.022332545,-0.849335796,3.586631299,-9.087896261,-8.755078026,-16.2203422,3.272700852,-14.29936727,ARV_0019,1,1.0,0.05,low_rew,1,shift,norew_shift,1,0.9996596518659054,0.9996596518659054,0.00034034813409456995,0.049985417629560304,0.049985417629560304,1.4582370439699739e-05,rw_bias
2.899,2.201,0.17,2,1,2,136,3.866,1,1,6.067,0.05,3,5,3.633,0.734,ARV_0019,136,3.863805428,1.159428008,5.650938574,4.000334171,3.219065957,1.842769469,5.559368898,-5.708656667,1.173010591,-4.375321758,-5.755784543,-8.960620561,-1.6685515,ARV_0019,1,1.0,0.05,low_rew,1,stay,rew_stay,1,0.14032335927885153,0.14032335927885153,0.8596766407211485,0.006742591648904256,0.006742591648904256,0.04325740835109575,rw_bias
3.866,2.2,0.23,4,2,2,137,4.6,1,1,6.8,0.0,2,5,2.899,-0.9670000000000001,ARV_0019,137,1.793932663,-3.849932762,1.466816265,-2.530216984,0.562399143,2.191133589,0.950388109,2.795936506,-4.201949165,0.610944732,0.909080636,4.62992892,-5.328322841,ARV_0019,1,0.0,0.0,no_rew,0,stay,rew_stay,0,-0.9803026508846804,0.9803026508846804,0.9803026508846804,-0.04909048389910845,0.04909048389910845,0.04909048389910845,rw_bias
4.6,2.234,0.23,1,1,1,138,3.799,2,4,6.033,0.25,1,4,3.866,-0.7339999999999995,ARV_0019,138,6.327379292,10.20905103,3.697628836,-11.21329531,-3.627792966,-0.862734348,1.330645239,-0.181282104,0.538046993,-2.348960396,0.897199054,-7.010970494,2.244922221,ARV_0019,0,1.0,0.25,high_rew,2,shift,norew_shift,1,0.9972408281907336,0.9972408281907336,0.0027591718092664017,0.24987754393597517,0.24987754393597517,0.00012245606402482262,rw_bias
3.799,2.367,0.21,3,2,1,139,3.901,1,1,6.268,0.0,2,1,4.6,0.8009999999999997,ARV_0019,139,4.212932811,-2.411382493,1.626354367,7.463259642,2.413550121,7.990041968,-2.874592138,0.300459534,-7.177622432,-3.870195655,-3.340628442,4.442923895,-8.775141323,ARV_0019,0,0.0,0.0,no_rew,0,stay,rew_stay,0,-0.8600161737441826,0.8600161737441826,0.8600161737441826,-0.216293724832359,0.216293724832359,0.216293724832359,rw_bias
3.901,1.899,0.3,2,1,2,140,3.833,2,4,5.732,0.05,3,4,3.799,-0.10199999999999987,ARV_0019,140,10.12909197,3.183802818,12.05751825,4.39111093,11.89169455,-1.031544554,5.25659997,-12.95582883,-1.081710211,-13.49223762,-2.493098567,-13.04105384,-2.814409438,ARV_0019,1,1.0,0.05,low_rew,1,shift,norew_shift,1,0.8623938049061584,0.8623938049061584,0.13760619509384164,0.04337812701232584,0.04337812701232584,0.0066218729876741655,rw_bias
3.833,1.967,0.21,4,2,2,141,4.299,1,1,6.266,0.0,2,5,3.901,0.06799999999999962,ARV_0019,141,-2.340139205,-0.424655583,-6.978797793,6.901172307,-3.691798631,3.341217034,-2.35311364,13.75397148,-8.402574356,5.906058027,-9.025111177,9.350637555,-6.036648047,ARV_0019,1,0.0,0.0,no_rew,0,stay,rew_stay,0,-0.8789448033639998,0.8789448033639998,0.8789448033639998,-0.044148673537030746,0.044148673537030746,0.044148673537030746,rw_bias
4.299,2.267,0.21,1,1,1,142,2.633,2,4,4.9,0.05,3,4,3.833,-0.4660000000000002,ARV_0019,142,0.582493572,-1.5556445,-0.934303039,5.442560908,-4.283124969,-1.432789616,-2.220908674,5.769209743,-3.957081326,3.838739816,-2.099466381,2.746503571,-1.896164475,ARV_0019,0,1.0,0.05,low_rew,1,shift,norew_shift,1,0.8792785541472307,0.8792785541472307,0.12072144585276934,0.020823885606537293,0.020823885606537293,0.02917611439346271,rw_bias
2.633,2.733,0.28,3,2,1,143,3.832,1,1,6.565,0.0,2,5,4.299,1.6660000000000004,ARV_0019,143,2.587000739,0.994519974,3.014779666,5.212827348,-0.824313778,0.37053155,1.584373627,0.961795724,-2.0132824,-1.142652135,-4.651153539,-5.949435693,-0.144946604,ARV_0019,0,0.0,0.0,no_rew,0,stay,rew_stay,0,-0.8765746719601106,0.8765746719601106,0.8765746719601106,-0.0471910416308027,0.0471910416308027,0.0471910416308027,rw_bias
