subject,rpe_type,channel,r,p,z,n_trials,best_model
ARV_0025,abs_rpe_rw,P4,-0.021488506692483648,0.7643901110564048,-0.021491815090860383,197,rw
ARV_0025,abs_rpe_rw,P3,-0.12010596235868368,0.09273752800942833,-0.12068854030592542,197,rw
ARV_0025,abs_rpe_rw,P8,-0.05528420746335463,0.44034948646817446,-0.05534063348506614,197,rw
ARV_0025,abs_rpe_rw,P7,-0.15699478771511075,0.027581748418995095,-0.15830404059101782,197,rw
ARV_0025,abs_rpe_rw,Pz,-0.038648965322262356,0.5897395575058713,-0.038668226455540675,197,rw
ARV_0025,rpe_rw_reward,FCz,0.17152093185187486,0.1059974213722162,0.17323327678158415,90,rw
ARV_0025,rpe_rw_noreward,FCz,0.0018835794331396732,0.9846376313817037,0.0018835816607103326,107,rw
ARV_0025,rpe_rw_reward,Cz,0.0047336044667185845,0.9646816720502801,0.004733639822503424,90,rw
ARV_0025,rpe_rw_noreward,Cz,-0.04809065867444477,0.6227931805615718,-0.04812778347579491,107,rw
ARV_0026,rpe_best,FCz,0.045886655509300205,0.5523865362354173,0.04591890234505574,170,rw
ARV_0026,rpe_best,Cz,0.03875442289298253,0.6158389045349074,0.03877384221988247,170,rw
ARV_0026,rpe_best,FC2,-0.09080927505359167,0.23891322160212994,-0.09106013166323856,170,rw
ARV_0026,rpe_best,FC1,0.06498593160395887,0.39981487403050797,0.06507764635318287,170,rw
ARV_0026,rpe_best,F4,0.06924016460619267,0.3696132787872262,0.06935113439652749,170,rw
ARV_0026,rpe_best,F5,0.06547958078547936,0.3962367905091644,0.06557340515355374,170,rw
ARV_0026,rpe_best,C4,-0.11353403687536459,0.14044069339516516,-0.11402566179565643,170,rw
ARV_0026,rpe_best,C3,0.08136163764652704,0.29154012628381826,0.08154188441312113,170,rw
ARV_0026,rpe_best,P4,-0.03314796827322778,0.6678316236038329,-0.033160117144704765,170,rw
ARV_0026,rpe_best,P3,-0.03027789419050167,0.6950931615834434,-0.030287151711820257,170,rw
ARV_0026,rpe_best,P8,-0.05456439766351584,0.47974639222619314,-0.054618645648121966,170,rw
ARV_0026,rpe_best,P7,-0.02170420038781468,0.7787614972995748,-0.021707609434047783,170,rw
ARV_0026,rpe_best,Pz,-0.004983360410205861,0.9485752225316068,-0.004983401662880307,170,rw
ARV_0026,rpe_rw,FCz,0.045886655509300205,0.5523865362354173,0.04591890234505574,170,rw
ARV_0026,rpe_rw,Cz,0.03875442289298253,0.6158389045349074,0.03877384221988247,170,rw
ARV_0026,rpe_rw,FC2,-0.09080927505359167,0.23891322160212994,-0.09106013166323856,170,rw
ARV_0026,rpe_rw,FC1,0.06498593160395887,0.39981487403050797,0.06507764635318287,170,rw
ARV_0026,rpe_rw,F4,0.06924016460619267,0.3696132787872262,0.06935113439652749,170,rw
ARV_0026,rpe_rw,F5,0.06547958078547936,0.3962367905091644,0.06557340515355374,170,rw
ARV_0026,rpe_rw,C4,-0.11353403687536459,0.14044069339516516,-0.11402566179565643,170,rw
ARV_0026,rpe_rw,C3,0.08136163764652704,0.29154012628381826,0.08154188441312113,170,rw
ARV_0026,rpe_rw,P4,-0.03314796827322778,0.6678316236038329,-0.033160117144704765,170,rw
ARV_0026,rpe_rw,P3,-0.03027789419050167,0.6950931615834434,-0.030287151711820257,170,rw
ARV_0026,rpe_rw,P8,-0.05456439766351584,0.47974639222619314,-0.054618645648121966,170,rw
ARV_0026,rpe_rw,P7,-0.02170420038781468,0.7787614972995748,-0.021707609434047783,170,rw
ARV_0026,rpe_rw,Pz,-0.004983360410205861,0.9485752225316068,-0.004983401662880307,170,rw
ARV_0026,abs_rpe_best,FCz,0.23758673327968396,0.0018104062193136413,0.24221491301868883,170,rw
ARV_0026,abs_rpe_best,Cz,0.18942550283191745,0.013360016624563013,0.19174122338911967,170,rw
ARV_0026,abs_rpe_best,FC2,0.1903875915491788,0.012888865310248859,0.1927393075995693,170,rw
ARV_0026,abs_rpe_best,FC1,0.16636310149013472,0.03014052857198706,0.1679238960811356,170,rw
ARV_0026,abs_rpe_best,F4,0.06095575732689633,0.42973994396169046,0.06103142190817121,170,rw
ARV_0026,abs_rpe_best,F5,0.06593259861798262,0.39297013229538913,0.06602838728387639,170,rw
ARV_0026,abs_rpe_best,C4,-0.044153024705993325,0.5675140116252284,-0.04418175026761746,170,rw
ARV_0026,abs_rpe_best,C3,-0.0754793536571067,0.32794286328690975,-0.07562318426593924,170,rw
ARV_0026,abs_rpe_best,P4,-0.15375579837920883,0.04529984689233276,-0.15498491956678243,170,rw
ARV_0026,abs_rpe_best,P3,-0.15853733235081405,0.038932379468631984,-0.15988595974534534,170,rw
ARV_0026,abs_rpe_best,P8,-0.181154888049508,0.01807203107480245,-0.18317650502126492,170,rw
ARV_0026,abs_rpe_best,P7,-0.15117344880891453,0.04908614094723844,-0.15234111185724836,170,rw
ARV_0026,abs_rpe_best,Pz,-0.08889950177270853,0.24897606120390026,-0.08913481311986975,170,rw
ARV_0026,abs_rpe_rw,FCz,0.23758673327968396,0.0018104062193136413,0.24221491301868883,170,rw
ARV_0026,abs_rpe_rw,Cz,0.18942550283191745,0.013360016624563013,0.19174122338911967,170,rw
ARV_0026,abs_rpe_rw,FC2,0.1903875915491788,0.012888865310248859,0.1927393075995693,170,rw
ARV_0026,abs_rpe_rw,FC1,0.16636310149013472,0.03014052857198706,0.1679238960811356,170,rw
ARV_0026,abs_rpe_rw,F4,0.06095575732689633,0.42973994396169046,0.06103142190817121,170,rw
ARV_0026,abs_rpe_rw,F5,0.06593259861798262,0.39297013229538913,0.06602838728387639,170,rw
ARV_0026,abs_rpe_rw,C4,-0.044153024705993325,0.5675140116252284,-0.04418175026761746,170,rw
ARV_0026,abs_rpe_rw,C3,-0.0754793536571067,0.32794286328690975,-0.07562318426593924,170,rw
ARV_0026,abs_rpe_rw,P4,-0.15375579837920883,0.04529984689233276,-0.15498491956678243,170,rw
ARV_0026,abs_rpe_rw,P3,-0.15853733235081405,0.038932379468631984,-0.15988595974534534,170,rw
ARV_0026,abs_rpe_rw,P8,-0.181154888049508,0.01807203107480245,-0.18317650502126492,170,rw
ARV_0026,abs_rpe_rw,P7,-0.15117344880891453,0.04908614094723844,-0.15234111185724836,170,rw
ARV_0026,abs_rpe_rw,Pz,-0.08889950177270853,0.24897606120390026,-0.08913481311986975,170,rw
ARV_0026,rpe_rw_reward,FCz,0.40196237889802283,8.600178447188199e-05,0.42598728491968374,90,rw
ARV_0026,rpe_rw_noreward,FCz,-0.08436528650459887,0.45685354075955786,-0.08456630232999945,80,rw
ARV_0026,rpe_rw_reward,Cz,0.3344141670471236,0.0012753650442911364,0.3477900218428215,90,rw
ARV_0026,rpe_rw_noreward,Cz,-0.09252747569244124,0.414317655676538,-0.09279289329659023,80,rw
ARV_0027,rpe_best,FCz,,,,194,random
ARV_0027,rpe_best,Cz,,,,194,random
ARV_0027,rpe_best,FC2,,,,194,random
ARV_0027,rpe_best,FC1,,,,194,random
ARV_0027,rpe_best,F4,,,,194,random
ARV_0027,rpe_best,F5,,,,194,random
ARV_0027,rpe_best,C4,,,,194,random
ARV_0027,rpe_best,C3,,,,194,random
ARV_0027,rpe_best,P4,,,,194,random
ARV_0027,rpe_best,P3,,,,194,random
ARV_0027,rpe_best,P8,,,,194,random
ARV_0027,rpe_best,P7,,,,194,random
ARV_0027,rpe_best,Pz,,,,194,random
ARV_0027,rpe_rw,FCz,-0.007911995009691477,0.9128131574891575,-0.007912160111971848,194,random
ARV_0027,rpe_rw,Cz,-0.08159806510389425,0.25802481296915725,-0.08177989199591947,194,random
ARV_0027,rpe_rw,FC2,0.000193039676071127,0.9978685690958078,0.00019303967846895758,194,random
ARV_0027,rpe_rw,FC1,-0.12462657084161732,0.08338296275007208,-0.12527787550499284,194,random
ARV_0027,rpe_rw,F4,0.16041500913385673,0.025458528371110935,0.16181263767719023,194,random
ARV_0027,rpe_rw,F5,-0.07025599704117139,0.33033846280555507,-0.07037193289621547,194,random
ARV_0027,rpe_rw,C4,0.07872149757533368,0.27524126604796273,0.0788847192245539,194,random
ARV_0027,rpe_rw,C3,-0.06880665570469735,0.34043669798195375,-0.06891555026459036,194,random
ARV_0027,rpe_rw,P4,-0.049167612632812815,0.49599055572237355,-0.04920729034960917,194,random
ARV_0027,rpe_rw,P3,0.08812277547969886,0.22176259606601403,0.08835195369197096,194,random
ARV_0027,rpe_rw,P8,-0.013104606391656497,0.8560895175268722,-0.01310535662340825,194,random
ARV_0027,rpe_rw,P7,0.08089572698018599,0.2621583582662759,0.08107288686038788,194,random
ARV_0027,rpe_rw,Pz,-0.12315377758064291,0.0871241721429274,-0.12378212400313214,194,random
ARV_0027,abs_rpe_best,FCz,,,,194,random
ARV_0027,abs_rpe_best,Cz,,,,194,random
ARV_0027,abs_rpe_best,FC2,,,,194,random
ARV_0027,abs_rpe_best,FC1,,,,194,random
ARV_0027,abs_rpe_best,F4,,,,194,random
ARV_0027,abs_rpe_best,F5,,,,194,random
ARV_0027,abs_rpe_best,C4,,,,194,random
ARV_0027,abs_rpe_best,C3,,,,194,random
ARV_0027,abs_rpe_best,P4,,,,194,random
ARV_0027,abs_rpe_best,P3,,,,194,random
ARV_0027,abs_rpe_best,P8,,,,194,random
ARV_0027,abs_rpe_best,P7,,,,194,random
ARV_0027,abs_rpe_best,Pz,,,,194,random
ARV_0027,abs_rpe_rw,FCz,-0.021282355442135355,0.76834025217836,-0.021285569516117632,194,random
ARV_0027,abs_rpe_rw,Cz,0.06146442707740363,0.3945620789149343,0.06154200465767414,194,random
ARV_0027,abs_rpe_rw,FC2,-0.0452003840972612,0.5314330819304804,-0.04523120447449167,194,random
ARV_0027,abs_rpe_rw,FC1,-0.04566226340736519,0.5272421696440802,-0.04569403908592638,194,random
ARV_0027,abs_rpe_rw,F4,0.13295345062702085,0.06459180458818085,0.1337452548099019,194,random
ARV_0027,abs_rpe_rw,F5,-0.003692722971250303,0.9592446697772653,-0.0036927397562942495,194,random
ARV_0027,abs_rpe_rw,C4,0.013270712308161724,0.8542855271257119,0.013271491433524761,194,random
ARV_0027,abs_rpe_rw,C3,-0.15634252208970179,0.029485699852023706,-0.1576353621828997,194,random
ARV_0027,abs_rpe_rw,P4,-0.048986061949065074,0.4975847154631826,-0.04902530133827889,194,random
ARV_0027,abs_rpe_rw,P3,0.016353670618403728,0.8209499121428911,0.016355128741473563,194,random
ARV_0027,abs_rpe_rw,P8,-0.041236651897341665,0.5680733840952957,-0.04126004955316502,194,random
ARV_0027,abs_rpe_rw,P7,0.07111841124114122,0.32442187591587685,0.07123867799962726,194,random
ARV_0027,abs_rpe_rw,Pz,-0.01719063787542933,0.8119523746871615,-0.017192331556897218,194,random
ARV_0027,rpe_rw_reward,FCz,-0.07603325494386842,0.46639216977388565,-0.07618028276538956,94,random
ARV_0027,rpe_rw_noreward,FCz,-0.032903673214192804,0.7451901979232015,-0.03291555533970483,100,random
ARV_0027,rpe_rw_reward,Cz,0.10298369705629082,0.32328301371427975,0.10335010086909287,94,random
ARV_0027,rpe_rw_noreward,Cz,-0.0524743783172687,0.6041067387780896,-0.05252262183694929,100,random
ARV_0029,rpe_best,FCz,,,,198,random
ARV_0029,rpe_best,Cz,,,,198,random
ARV_0029,rpe_best,FC2,,,,198,random
ARV_0029,rpe_best,FC1,,,,198,random
ARV_0029,rpe_best,F4,,,,198,random
ARV_0029,rpe_best,F5,,,,198,random
ARV_0029,rpe_best,C4,,,,198,random
ARV_0029,rpe_best,C3,,,,198,random
ARV_0029,rpe_best,P4,,,,198,random
ARV_0029,rpe_best,P3,,,,198,random
ARV_0029,rpe_best,P8,,,,198,random
ARV_0029,rpe_best,P7,,,,198,random
ARV_0029,rpe_best,Pz,,,,198,random
ARV_0029,rpe_rw,FCz,0.24794221817849385,0.00042843103978154205,0.2532190448972332,198,random
ARV_0029,rpe_rw,Cz,0.02094966812343864,0.7695575770273339,0.02095273378756934,198,random
ARV_0029,rpe_rw,FC2,0.0989821168012986,0.16532205682589265,0.09930728822314251,198,random
ARV_0029,rpe_rw,FC1,0.22179256562239588,0.001687497593762009,0.22554063080916056,198,random
ARV_0029,rpe_rw,F4,0.11209818350077112,0.11587312872844263,0.11257129777703156,198,random
ARV_0029,rpe_rw,F5,0.24225892720313066,0.0005845820230355535,0.2471724910521129,198,random
ARV_0029,rpe_rw,C4,-0.07512754138905116,0.2928306219888454,-0.07526936562691836,198,random
ARV_0029,rpe_rw,C3,0.09599858255004821,0.17850372920977264,0.09629512292340765,198,random
ARV_0029,rpe_rw,P4,-0.24735652048652176,0.00044252224145497677,-0.25259507923775176,198,random
ARV_0029,rpe_rw,P3,-0.11882059267925224,0.09545882105373932,-0.11938456072499648,198,random
ARV_0029,rpe_rw,P8,-0.16653621683822167,0.01903042970135246,-0.16810194434391001,198,random
ARV_0029,rpe_rw,P7,-0.08726715880269635,0.22151232930329037,-0.08748970592424041,198,random
ARV_0029,rpe_rw,Pz,-0.20289709275821344,0.004146211042526537,-0.205752190717769,198,random
ARV_0029,abs_rpe_best,FCz,,,,198,random
ARV_0029,abs_rpe_best,Cz,,,,198,random
ARV_0029,abs_rpe_best,FC2,,,,198,random
ARV_0029,abs_rpe_best,FC1,,,,198,random
ARV_0029,abs_rpe_best,F4,,,,198,random
ARV_0029,abs_rpe_best,F5,,,,198,random
ARV_0029,abs_rpe_best,C4,,,,198,random
ARV_0029,abs_rpe_best,C3,,,,198,random
ARV_0029,abs_rpe_best,P4,,,,198,random
ARV_0029,abs_rpe_best,P3,,,,198,random
ARV_0029,abs_rpe_best,P8,,,,198,random
ARV_0029,abs_rpe_best,P7,,,,198,random
ARV_0029,abs_rpe_best,Pz,,,,198,random
ARV_0029,abs_rpe_rw,FCz,-0.01843550792064845,0.7965689579921691,-0.018437596892758625,198,random
ARV_0029,abs_rpe_rw,Cz,0.0714267521314939,0.3173212829533339,0.07154859319376937,198,random
ARV_0029,abs_rpe_rw,FC2,0.05047670101664598,0.48004922314189213,0.05051963649040181,198,random
ARV_0029,abs_rpe_rw,FC1,0.028958426791634212,0.6854876889240612,0.028966525620681593,198,random
ARV_0029,abs_rpe_rw,F4,-0.08074226541418461,0.25814006912647114,-0.08091841633739304,198,random
ARV_0029,abs_rpe_rw,F5,0.04085693551619905,0.5676562214797518,0.04087969232662815,198,random
ARV_0029,abs_rpe_rw,C4,-0.10583278261568813,0.137824578804228,-0.10623058889484886,198,random
ARV_0029,abs_rpe_rw,C3,0.022373291088281826,0.7543824823903063,0.022377025299049405,198,random
ARV_0029,abs_rpe_rw,P4,-0.10171482889798915,0.15389916081927146,-0.10206779995281907,198,random
ARV_0029,abs_rpe_rw,P3,0.05300780305567002,0.45827825016774293,0.05305753451339074,198,random
ARV_0029,abs_rpe_rw,P8,0.004209095483346159,0.9530696051887771,0.004209120340402421,198,random
ARV_0029,abs_rpe_rw,P7,0.05493391166002215,0.44208620839968366,0.05498927058600501,198,random
ARV_0029,abs_rpe_rw,Pz,-0.008376693086157856,0.9067599917805697,-0.008376889022430035,198,random
ARV_0029,rpe_rw_reward,FCz,0.14564334310108645,0.13258405079881425,0.14668644613368262,108,random
ARV_0029,rpe_rw_noreward,FCz,0.1587055960673194,0.13516151391789605,0.1600585663778935,90,random
ARV_0029,rpe_rw_reward,Cz,0.03747546101268484,0.7001930035744963,0.03749301945023557,108,random
ARV_0029,rpe_rw_noreward,Cz,-0.13152461339423951,0.21657514662694222,-0.132290986283375,90,random
ARV_0030,rpe_best,FCz,,,,195,wsls
ARV_0030,rpe_best,Cz,,,,195,wsls
ARV_0030,rpe_best,FC2,,,,195,wsls
ARV_0030,rpe_best,FC1,,,,195,wsls
ARV_0030,rpe_best,F4,,,,195,wsls
ARV_0030,rpe_best,F5,,,,195,wsls
ARV_0030,rpe_best,C4,,,,195,wsls
ARV_0030,rpe_best,C3,,,,195,wsls
ARV_0030,rpe_best,P4,,,,195,wsls
ARV_0030,rpe_best,P3,,,,195,wsls
ARV_0030,rpe_best,P8,,,,195,wsls
ARV_0030,rpe_best,P7,,,,195,wsls
ARV_0030,rpe_best,Pz,,,,195,wsls
ARV_0030,rpe_rw,FCz,0.045788707479687885,0.5250194897388454,0.045820748084129344,195,wsls
ARV_0030,rpe_rw,Cz,0.023063976916410125,0.7489358712243869,0.023068067826860914,195,wsls
ARV_0030,rpe_rw,FC2,0.027913360473045625,0.6984909591260879,0.027920613481988432,195,wsls
ARV_0030,rpe_rw,FC1,0.020763310542314003,0.7732619273649105,0.020766295106355477,195,wsls
ARV_0030,rpe_rw,F4,0.031687178590082736,0.6601160342515946,0.03169779044265929,195,wsls
ARV_0030,rpe_rw,F5,0.05127752425328317,0.4765164756561041,0.051322538065537,195,wsls
ARV_0030,rpe_rw,C4,-0.08270201976670172,0.2503844555074439,-0.08289134757656227,195,wsls
ARV_0030,rpe_rw,C3,-0.007549576863966325,0.916575933309032,-0.007549720301044777,195,wsls
ARV_0030,rpe_rw,P4,-0.07116022719540607,0.3228766971949334,-0.07128070665262053,195,wsls
ARV_0030,rpe_rw,P3,-0.04423279698282531,0.5392108199833673,-0.04426167864568308,195,wsls
ARV_0030,rpe_rw,P8,-0.007874651350001172,0.9129976740202808,-0.007874814125452287,195,wsls
ARV_0030,rpe_rw,P7,-0.050713052372843063,0.4813895222522968,-0.05075659442247287,195,wsls
ARV_0030,rpe_rw,Pz,0.027366868197633624,0.7041149058724864,0.027373703366764715,195,wsls
ARV_0030,abs_rpe_best,FCz,,,,195,wsls
ARV_0030,abs_rpe_best,Cz,,,,195,wsls
ARV_0030,abs_rpe_best,FC2,,,,195,wsls
ARV_0030,abs_rpe_best,FC1,,,,195,wsls
ARV_0030,abs_rpe_best,F4,,,,195,wsls
ARV_0030,abs_rpe_best,F5,,,,195,wsls
ARV_0030,abs_rpe_best,C4,,,,195,wsls
ARV_0030,abs_rpe_best,C3,,,,195,wsls
ARV_0030,abs_rpe_best,P4,,,,195,wsls
ARV_0030,abs_rpe_best,P3,,,,195,wsls
ARV_0030,abs_rpe_best,P8,,,,195,wsls
ARV_0030,abs_rpe_best,P7,,,,195,wsls
ARV_0030,abs_rpe_best,Pz,,,,195,wsls
ARV_0030,abs_rpe_rw,FCz,-0.06633025751667322,0.35688774391133754,-0.06642779293492866,195,wsls
ARV_0030,abs_rpe_rw,Cz,-0.08249873753042344,0.25155478584454366,-0.08268666885294824,195,wsls
ARV_0030,abs_rpe_rw,FC2,0.008634801529854965,0.9046372681855037,0.008635016142473655,195,wsls
ARV_0030,abs_rpe_rw,FC1,-0.08881825360311722,0.21692462179914074,-0.08905291831704655,195,wsls
ARV_0030,abs_rpe_rw,F4,0.05262203717755833,0.4650181514924062,0.05267068955900515,195,wsls
ARV_0030,abs_rpe_rw,F5,0.008241232193795722,0.9089646353721635,0.008241418777149371,195,wsls
ARV_0030,abs_rpe_rw,C4,0.0420922001218771,0.5590416322617655,0.042117085580086894,195,wsls
ARV_0030,abs_rpe_rw,C3,0.005330336531044534,0.941045341921368,0.005330387014611902,195,wsls
ARV_0030,abs_rpe_rw,P4,-0.021064638917795007,0.7700626569452206,-0.021067755341121614,195,wsls
ARV_0030,abs_rpe_rw,P3,0.03061497195514865,0.6709344792228299,0.030624542235725246,195,wsls
ARV_0030,abs_rpe_rw,P8,0.03312471130336838,0.6457217399317441,0.03313683461022531,195,wsls
ARV_0030,abs_rpe_rw,P7,0.04224246694340728,0.5576381487510104,0.04226762006486378,195,wsls
ARV_0030,abs_rpe_rw,Pz,-0.012957371303257031,0.8573220792581185,-0.01295809652899627,195,wsls
ARV_0030,rpe_rw_reward,FCz,-0.04128845982714499,0.6943534808099647,-0.0413119458415236,93,wsls
ARV_0030,rpe_rw_noreward,FCz,0.09297543956840491,0.3526567736458716,0.09324474437973292,102,wsls
ARV_0030,rpe_rw_reward,Cz,-0.11711164076845781,0.26358356399259214,-0.11765149096164047,93,wsls
ARV_0030,rpe_rw_noreward,Cz,0.05966971215569204,0.5513499068564371,0.05974068132500292,102,wsls
ARV_0031,rpe_best,FCz,,,,182,random
ARV_0031,rpe_best,Cz,,,,182,random
ARV_0031,rpe_best,FC2,,,,182,random
ARV_0031,rpe_best,FC1,,,,182,random
ARV_0031,rpe_best,F4,,,,182,random
ARV_0031,rpe_best,F5,,,,182,random
ARV_0031,rpe_best,C4,,,,182,random
ARV_0031,rpe_best,C3,,,,182,random
ARV_0031,rpe_best,P4,,,,182,random
ARV_0031,rpe_best,P3,,,,182,random
ARV_0031,rpe_best,P8,,,,182,random
ARV_0031,rpe_best,P7,,,,182,random
ARV_0031,rpe_best,Pz,,,,182,random
ARV_0031,rpe_rw,FCz,0.12611443811290354,0.08980363076495412,0.1267895024678963,182,random
ARV_0031,rpe_rw,Cz,0.10791035092889636,0.1470592262890676,0.10833216117348513,182,random
ARV_0031,rpe_rw,FC2,0.09743029400181398,0.19071542897405513,0.09774035285337335,182,random
ARV_0031,rpe_rw,FC1,0.05963384680961197,0.4238999351841376,0.05970468790227041,182,random
ARV_0031,rpe_rw,F4,-0.006434769084591668,0.9312974477047283,-0.006434857900024126,182,random
ARV_0031,rpe_rw,F5,0.018042535496526884,0.8089740910404639,0.01804449369310914,182,random
ARV_0031,rpe_rw,C4,0.029897850340186157,0.6886744186932906,0.02990676349904664,182,random
ARV_0031,rpe_rw,C3,-0.04387817782733314,0.5564290219364237,-0.04390636987262564,182,random
ARV_0031,rpe_rw,P4,-0.003859225710464885,0.9587635327113221,-0.0038592448699204737,182,random
ARV_0031,rpe_rw,P3,-0.11083712439357567,0.13633849426456782,-0.11129437264901762,182,random
ARV_0031,rpe_rw,P8,-0.008693145060874484,0.9072791832125178,-0.008693364053362594,182,random
ARV_0031,rpe_rw,P7,-0.1584418006394963,0.03265639660325596,-0.15978796654844876,182,random
ARV_0031,rpe_rw,Pz,-0.05588797530332549,0.45363956291919844,-0.05594627265578247,182,random
ARV_0031,abs_rpe_best,FCz,,,,182,random
ARV_0031,abs_rpe_best,Cz,,,,182,random
ARV_0031,abs_rpe_best,FC2,,,,182,random
ARV_0031,abs_rpe_best,FC1,,,,182,random
ARV_0031,abs_rpe_best,F4,,,,182,random
ARV_0031,abs_rpe_best,F5,,,,182,random
ARV_0031,abs_rpe_best,C4,,,,182,random
ARV_0031,abs_rpe_best,C3,,,,182,random
ARV_0031,abs_rpe_best,P4,,,,182,random
ARV_0031,abs_rpe_best,P3,,,,182,random
ARV_0031,abs_rpe_best,P8,,,,182,random
ARV_0031,abs_rpe_best,P7,,,,182,random
ARV_0031,abs_rpe_best,Pz,,,,182,random
ARV_0031,abs_rpe_rw,FCz,-0.11280368978931864,0.12947807860066354,-0.11328583963078229,182,random
ARV_0031,abs_rpe_rw,Cz,-0.09774759294061576,0.18926809199033268,-0.09806070267917193,182,random
ARV_0031,abs_rpe_rw,FC2,-0.08844209965486372,0.235126463513827,-0.088673786164269,182,random
ARV_0031,abs_rpe_rw,FC1,-0.14681065519714953,0.04796628743746738,-0.14787926360002293,182,random
ARV_0031,abs_rpe_rw,F4,0.032945732074764235,0.6588367282940119,0.03295765984308178,182,random
ARV_0031,abs_rpe_rw,F5,-0.0673211596827944,0.36653677721121064,-0.0674231400811499,182,random
ARV_0031,abs_rpe_rw,C4,-0.015198328907124897,0.8386381625575772,-0.015199499285955917,182,random
ARV_0031,abs_rpe_rw,C3,-0.07550499603618899,0.3110378172352259,-0.07564897362031921,182,random
ARV_0031,abs_rpe_rw,P4,-0.04279783490825863,0.5661984258914895,-0.04282399394764395,182,random
ARV_0031,abs_rpe_rw,P3,0.0026352094619647238,0.971835709996734,0.002635215561910555,182,random
ARV_0031,abs_rpe_rw,P8,0.14358912638617904,0.0531365498085091,0.14458834932476397,182,random
ARV_0031,abs_rpe_rw,P7,0.05497539649169776,0.46105768351856974,0.0550308810819672,182,random
ARV_0031,abs_rpe_rw,Pz,-0.04116475566864948,0.5811192419506318,-0.04118803107321649,182,random
ARV_0031,rpe_rw_reward,FCz,-0.02115609997914528,0.8404755671838554,-0.021159257180119722,93,random
ARV_0031,rpe_rw_noreward,FCz,0.19461294992244904,0.06761917979799416,0.19712727560290685,89,random
ARV_0031,rpe_rw_reward,Cz,0.011014091377944978,0.9165482613014488,0.011014536784273395,93,random
ARV_0031,rpe_rw_noreward,Cz,0.19362620614034068,0.0690503545369726,0.19610189282992058,89,random
ARV_0033,rpe_best,FCz,,,,164,random
ARV_0033,rpe_best,Cz,,,,164,random
ARV_0033,rpe_best,FC2,,,,164,random
ARV_0033,rpe_best,FC1,,,,164,random
ARV_0033,rpe_best,F4,,,,164,random
ARV_0033,rpe_best,F5,,,,164,random
ARV_0033,rpe_best,C4,,,,164,random
ARV_0033,rpe_best,C3,,,,164,random
ARV_0033,rpe_best,P4,,,,164,random
ARV_0033,rpe_best,P3,,,,164,random
ARV_0033,rpe_best,P8,,,,164,random
ARV_0033,rpe_best,P7,,,,164,random
ARV_0033,rpe_best,Pz,,,,164,random
ARV_0033,rpe_rw,FCz,0.0843382358986206,0.2829529055990601,0.08453905787372976,164,random
ARV_0033,rpe_rw,Cz,0.06682895333838151,0.39519548922118364,0.06692870925101883,164,random
ARV_0033,rpe_rw,FC2,0.04934127049862726,0.5303801667203567,0.04938137053439607,164,random
ARV_0033,rpe_rw,FC1,0.03735972798378873,0.6348266455164346,0.037377124158949726,164,random
ARV_0033,rpe_rw,F4,0.011877818997285836,0.8800134536570633,0.011878377629040522,164,random
ARV_0033,rpe_rw,F5,-0.004092146800052758,0.9585251647553401,-0.004092169642189335,164,random
ARV_0033,rpe_rw,C4,-0.06423681292701361,0.4138227973374579,-0.06432538723742777,164,random
ARV_0033,rpe_rw,C3,0.057599868752639435,0.463799561617802,0.05766369641579346,164,random
ARV_0033,rpe_rw,P4,0.028961617355836196,0.7127762694556131,0.02896971886300124,164,random
ARV_0033,rpe_rw,P3,0.010486081612859898,0.8939846852986155,0.010486465980749786,164,random
ARV_0033,rpe_rw,P8,-0.07848467908968186,0.3178196872184723,-0.07864642847132985,164,random
ARV_0033,rpe_rw,P7,-0.06490895789189965,0.4089439384024149,-0.06500034657744506,164,random
ARV_0033,rpe_rw,Pz,-0.037109329851708,0.6370988952679317,-0.03712637838907273,164,random
ARV_0033,abs_rpe_best,FCz,,,,164,random
ARV_0033,abs_rpe_best,Cz,,,,164,random
ARV_0033,abs_rpe_best,FC2,,,,164,random
ARV_0033,abs_rpe_best,FC1,,,,164,random
ARV_0033,abs_rpe_best,F4,,,,164,random
ARV_0033,abs_rpe_best,F5,,,,164,random
ARV_0033,abs_rpe_best,C4,,,,164,random
ARV_0033,abs_rpe_best,C3,,,,164,random
ARV_0033,abs_rpe_best,P4,,,,164,random
ARV_0033,abs_rpe_best,P3,,,,164,random
ARV_0033,abs_rpe_best,P8,,,,164,random
ARV_0033,abs_rpe_best,P7,,,,164,random
ARV_0033,abs_rpe_best,Pz,,,,164,random
ARV_0033,abs_rpe_rw,FCz,-0.07252521654288592,0.3560655999367691,-0.07265277799459334,164,random
ARV_0033,abs_rpe_rw,Cz,0.03522854480254528,0.6542731300220105,0.03524312913019209,164,random
ARV_0033,abs_rpe_rw,FC2,-0.05406670097082985,0.4917054649346251,-0.05411947630615123,164,random
ARV_0033,abs_rpe_rw,FC1,0.11286687544441326,0.1501653176568999,0.11334984012748747,164,random
ARV_0033,abs_rpe_rw,F4,0.08005336781310941,0.30821326905032953,0.08022503683557604,164,random
ARV_0033,abs_rpe_rw,F5,0.013265137074683075,0.8661233144187482,0.013265915218421315,164,random
ARV_0033,abs_rpe_rw,C4,-0.04776590596440711,0.5436053282404186,-0.04780228304925025,164,random
ARV_0033,abs_rpe_rw,C3,-0.07209729466659154,0.35891821993375406,-0.07222260678173321,164,random
