subject,rpe_type,condition,channel,r,p,z,n_trials
ARV_0031,rpe_mag,low_rew,P4,0.19244926905891815,0.08132665341608905,0.19487940118482108,83
ARV_0031,rpe_mag,low_rew,P3,0.09768489061677267,0.379640590583111,0.09799739587254917,83
ARV_0031,rpe_mag,low_rew,P8,0.07915203782126329,0.47690431041185777,0.07931795900014513,83
ARV_0031,rpe_mag,low_rew,P7,0.20785529803784966,0.0593511519284239,0.2109287526518162,83
ARV_0031,rpe_mag,low_rew,Pz,0.09186513642256298,0.40881135164519256,0.0921248757461596,83
ARV_0031,rpe_mag,any_rew,FCz,-0.20145397645845778,0.05282134181860648,-0.2042475729407962,93
ARV_0031,rpe_mag,any_rew,Cz,-0.11109247956435929,0.28908403094958474,-0.11155291125555714,93
ARV_0031,rpe_mag,any_rew,FC2,-0.12676976873250592,0.2259409146625514,-0.1274554805070555,93
ARV_0031,rpe_mag,any_rew,FC1,-0.11199026286610095,0.2851802472102157,-0.11246200509194182,93
ARV_0031,rpe_mag,any_rew,F4,-0.24305439238279464,0.01889731889636958,-0.2480177256035032,93
ARV_0031,rpe_mag,any_rew,F5,-0.11549180853670488,0.27029086607922653,-0.11600944792738976,93
ARV_0031,rpe_mag,any_rew,C4,0.06072243802677461,0.5631290661068774,0.060797235791461075,93
ARV_0031,rpe_mag,any_rew,C3,0.01872769553633149,0.8585844805650961,0.018729885430718678,93
ARV_0031,rpe_mag,any_rew,P4,0.17098098846635268,0.10128173671374596,0.17267702010169778,93
ARV_0031,rpe_mag,any_rew,P3,0.0490339998639773,0.6406771005079926,0.04907335467650815,93
ARV_0031,rpe_mag,any_rew,P8,0.11942531669798635,0.25420057358397746,0.11999798948839124,93
ARV_0031,rpe_mag,any_rew,P7,0.17978906631742814,0.08462569971890009,0.18176470037279943,93
ARV_0031,rpe_mag,any_rew,Pz,0.06593550821657622,0.5300412299362464,0.06603130958659485,93
ARV_0031,rpe_mag,stay,FCz,-0.1817220303038605,0.081279711517728,-0.1837629531145481,93
